WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	Estimates Start After 
200	TXGM_D	Emerging market and developing economies	Export price of manufactures		U.S. dollars; index, 2000=100																																												
200	TXGM_DPCH	Emerging market and developing economies	Export price of manufactures		U.S. dollars; annual percent change																																												
200	LUR	Emerging market and developing economies	Unemployment rate		Percent of total labor force																																												
200	LE	Emerging market and developing economies	Employment		Index, 2000=100																																												
200	GGR_NGDP	Emerging market and developing economies	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21.766	23.228	23.014	23.272	24.194	25.138	26.968	27.734	27.619	29.480	26.645	27.244	28.725	29.201	29.048	28.506	27.129	26.867	26.930	26.948	26.791	26.651	
200	GGX_NGDP	Emerging market and developing economies	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	24.606	25.813	26.862	26.961	26.101	26.275	26.380	26.750	28.634	30.393	29.695	29.438	30.066	30.801	31.081	31.390	30.900	30.454	30.130	29.667	29.355	
200	GGXCNL_NGDP	Emerging market and developing economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.453	-2.878	-3.589	-2.764	-0.960	0.693	1.355	0.868	0.846	-3.747	-2.451	-0.713	-0.864	-1.753	-2.575	-4.261	-4.032	-3.524	-3.183	-2.876	-2.704	
200	GGSB_NPGDP	Emerging market and developing economies	General government structural balance		Percent of potential GDP																																												
200	GGXONLB_NGDP	Emerging market and developing economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.305	-0.431	0.318	1.506	2.928	3.416	2.699	2.490	-2.059	-0.743	0.970	0.682	-0.175	-0.919	-2.510	-2.309	-1.747	-1.381	-1.045	-0.855	
200	GGXWDN_NGDP	Emerging market and developing economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																												
200	GGXWDG_NGDP	Emerging market and developing economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	49.956	50.289	54.849	52.722	49.109	43.931	39.151	37.270	35.190	39.732	38.798	37.784	38.064	39.376	41.443	44.399	46.190	47.275	48.015	48.325	48.334	
200	BCA	Emerging market and developing economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		35.331	-27.840	-60.016	-53.602	-28.248	-13.244	-50.630	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-67.034	-97.636	1.379	105.840	60.742	94.592	162.873	230.345	451.889	646.643	623.216	681.111	246.528	281.358	393.981	360.234	180.871	158.029	-23.906	-57.644	-99.660	-170.411	-219.242	-286.308	
200	BCA_NGDPD	Emerging market and developing economies	Current account balance		Percent of GDP			1.439	-1.048	-2.436	-2.259	-1.190	-0.570	-2.157	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.987	-1.495	0.022	1.518	0.858	1.367	2.081	2.467	4.053	4.892	3.825	3.478	1.318	1.249	1.487	1.286	0.615	0.522	-0.082	-0.189	-0.304	-0.483	-0.572	-0.690	
200	BM	Emerging market and developing economies	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,528.813	1,457.177	1,429.227	1,672.141	1,685.269	1,812.009	2,158.104	2,775.112	3,312.160	3,952.733	4,911.533	6,042.464	5,009.324	6,214.008	7,603.529	8,004.483	8,337.954	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BX	Emerging market and developing economies	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,494.691	1,401.425	1,468.117	1,815.176	1,786.143	1,936.605	2,346.110	3,037.766	3,790.777	4,602.427	5,523.846	6,744.858	5,312.720	6,671.065	8,268.005	8,629.051	8,889.068	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BF	Emerging market and developing economies	Financial account balance		U.S. dollars	Billions		40.142	-15.650	-52.399	-62.456	-43.505	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-103.529	-90.845	-0.338	93.168	19.263	82.163	135.693	207.163	403.049	647.275	582.296	610.502	75.657	140.177	246.152	143.558	15.971	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFD	Emerging market and developing economies	Direct investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-155.899	-156.158	-164.111	-147.154	-164.573	-146.217	-150.465	-193.504	-269.042	-296.937	-439.262	-464.506	-330.398	-430.268	-518.101	-469.223	-495.290	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFP	Emerging market and developing economies	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-27.305	-1.414	-3.199	53.436	60.731	28.499	17.917	-1.685	-1.442	95.102	-24.414	136.946	-78.875	-261.185	-158.790	-270.151	-161.530	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFF	Emerging market and developing economies	Financial derivatives, net		U.S. dollars	Billions																																											
200	BFO	Emerging market and developing economies	Other investment, net		U.S. dollars	Billions		-8.355	-46.183	-19.445	-21.753	2.867	-1.498	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22.050	46.402	104.871	106.119	27.835	44.061	21.751	29.145	73.857	86.247	-174.184	229.246	-39.909	-6.345	170.212	448.346	102.220	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFRA	Emerging market and developing economies	Change in reserves		U.S. dollars	Billions		37.484	28.009	-11.989	-15.167	-11.713	-2.360	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	59.566	23.380	60.163	76.508	101.421	160.378	241.763	370.592	597.498	764.547	1,218.801	701.803	524.861	835.605	751.270	439.205	572.564	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	D	Emerging market and developing economies	External debt, total		U.S. dollars	Billions		568.030	661.690	742.363	786.015	818.512	876.035	960.969	1,074.285	1,096.728	1,122.958	1,270.592	1,322.214	1,505.549	1,671.439	1,812.792	2,001.230	2,081.706	2,212.511	2,412.063	2,459.539	2,407.163	2,436.958	2,506.029	2,723.194	3,103.947	3,177.351	3,562.277	4,434.944	4,722.022	5,085.918	5,741.897	6,334.816	6,973.622	7,612.839	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	D_NGDPD	Emerging market and developing economies	External debt, total		Percent of GDP			20.542	23.122	27.350	29.648	30.737	33.610	36.324	37.344	34.929	33.160	31.009	30.172	36.728	36.185	36.451	35.095	32.604	32.594	37.078	38.777	34.712	34.608	36.421	34.940	33.299	28.543	26.990	27.257	24.143	27.227	25.525	23.961	24.927	25.914	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	D_BX	Emerging market and developing economies	External debt, total		Percent of exports of goods and services			96.017	111.818	144.064	168.367	172.634	199.377	255.735	242.081	225.036	206.852	195.546	200.410	186.867	196.137	188.905	170.139	158.507	146.595	171.263	166.800	133.452	137.465	130.296	116.782	102.391	83.986	77.556	80.427	70.139	95.898	86.217	76.875	80.965	85.817	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DS	Emerging market and developing economies	External debt, total debt service		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	140.563	154.505	153.120	170.648	188.710	192.449	224.091	251.025	259.720	339.937	397.941	465.299	504.005	541.269	582.290	642.635	648.564	749.336	771.699	837.682	1,042.296	1,210.596	1,330.782	1,659.266	1,613.504	1,684.611	1,998.742	2,274.575	2,556.428	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DS_NGDPD	Emerging market and developing economies	External debt, total debt service		Percent of GDP			n/a	n/a	n/a	n/a	n/a	5.996	6.422	5.829	5.980	6.110	4.773	5.188	6.222	5.700	6.919	7.076	7.370	7.560	8.437	9.319	9.408	9.354	11.023	10.001	9.114	9.502	9.312	8.304	8.623	8.761	7.592	7.657	8.230	8.780	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DS_BX	Emerging market and developing economies	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.398	34.177	31.277	31.414	35.207	34.040	36.660	34.244	39.079	40.161	36.222	37.064	39.430	33.430	28.056	28.013	26.782	24.483	25.035	30.813	25.596	24.577	26.756	29.158	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSI	Emerging market and developing economies	External debt, total debt service, interest		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	63.225	60.101	58.772	62.837	64.553	70.058	76.165	83.637	88.209	91.203	109.285	114.081	115.612	130.308	145.600	137.618	136.306	120.190	124.350	128.119	137.200	169.220	191.338	203.177	175.472	181.737	205.032	225.885	236.813	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSI_NGDPD	Emerging market and developing economies	External debt, total debt service, interest		Percent of GDP			n/a	n/a	n/a	n/a	n/a	2.427	2.273	2.045	2.004	1.907	1.376	1.467	2.036	1.905	1.829	1.912	1.781	1.701	1.996	2.288	1.974	1.925	1.737	1.588	1.372	1.231	1.280	1.174	1.037	0.938	0.807	0.774	0.806	0.805	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSI_BX	Emerging market and developing economies	External debt, total debt service, interest		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11.295	12.016	10.547	10.635	9.554	9.368	8.736	7.827	9.393	10.055	7.569	7.648	6.221	5.305	4.220	3.619	3.679	3.466	3.013	3.303	2.731	2.490	2.610	2.658	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSP	Emerging market and developing economies	External debt, total debt service, amortization		U.S. dollars	Billions		48.472	56.714	59.718	55.661	71.058	77.338	94.404	94.348	107.811	124.156	122.391	147.926	167.389	171.511	248.734	288.656	351.218	396.967	416.908	441.646	509.580	517.116	632.923	654.043	717.178	909.149	1,048.757	1,143.395	1,463.598	1,442.315	1,509.738	1,804.723	2,056.605	2,325.874	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSP_NGDPD	Emerging market and developing economies	External debt, total debt service, amortization		Percent of GDP			1.744	1.970	2.199	2.098	2.661	2.968	3.571	3.282	3.439	3.668	2.403	2.849	4.075	3.705	4.990	5.050	5.484	5.842	6.385	6.941	7.310	7.305	9.145	8.355	7.682	8.155	7.934	7.018	7.473	7.713	6.704	6.814	7.340	7.905	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSP_BX	Emerging market and developing economies	External debt, total debt service, amortization		Percent of exports of goods and services			n/a	10.087	n/a	n/a	n/a	n/a	26.326	22.090	22.811	24.350	18.507	21.584	20.276	20.337	25.156	24.242	27.389	26.593	29.786	30.074	28.224	29.138	32.873	28.026	23.725	24.093	22.883	20.778	21.782	27.253	22.719	21.950	23.929	26.271	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	PALLFNFW	Emerging market and developing economies	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																												
200	PNFUELW	Emerging market and developing economies	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																												
200	PINDUW	Emerging market and developing economies	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																												
200	POILAPSP	Emerging market and developing economies	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																											
200	POILBRE	Emerging market and developing economies	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																											
200	POILDUB	Emerging market and developing economies	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																											
200	POILWTI	Emerging market and developing economies	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																											
200	PNRGW	Emerging market and developing economies	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																												
200	POILAPSPW	Emerging market and developing economies	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																												
200	PNGASW	Emerging market and developing economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																												
200	PNGASEU	Emerging market and developing economies	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																											
200	PNGASJP	Emerging market and developing economies	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																											
200	PNGASUS	Emerging market and developing economies	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																											
200	PCOALW	Emerging market and developing economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																												
200	PCOALAU	Emerging market and developing economies	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																											
200	PCOALSA	Emerging market and developing economies	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																											
200	PFANDBW	Emerging market and developing economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																												
200	PFOODW	Emerging market and developing economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																												
200	PCEREW	Emerging market and developing economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																												
200	PWHEAMT	Emerging market and developing economies	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																											
200	PMAIZMT	Emerging market and developing economies	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																											
200	PRICENPQ	Emerging market and developing economies	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																											
200	PBARL	Emerging market and developing economies	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																											
200	PVOILW	Emerging market and developing economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																												
200	PSOYB	Emerging market and developing economies	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																											
200	PSMEA	Emerging market and developing economies	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																											
200	PSOIL	Emerging market and developing economies	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																											
200	PROIL	Emerging market and developing economies	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																											
200	PPOIL	Emerging market and developing economies	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																											
200	PSUNO	Emerging market and developing economies	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																											
200	POLVOIL	Emerging market and developing economies	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																											
200	PFISH	Emerging market and developing economies	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																											
200	PGNUTS	Emerging market and developing economies	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																											
200	PMEATW	Emerging market and developing economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																												
200	PBEEF	Emerging market and developing economies	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																											
200	PLAMB	Emerging market and developing economies	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																											
200	PPORK	Emerging market and developing economies	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																											
200	PPOULT	Emerging market and developing economies	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																											
200	PSEAFW	Emerging market and developing economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																												
200	PSALM	Emerging market and developing economies	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																											
200	PSHRI	Emerging market and developing economies	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																											
200	PSUGAW	Emerging market and developing economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																												
200	PSUGAISA	Emerging market and developing economies	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																											
200	PSUGAUSA	Emerging market and developing economies	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																											
200	PSUGAEEC	Emerging market and developing economies	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																											
200	PBANSOP	Emerging market and developing economies	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																											
200	PORANG	Emerging market and developing economies	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																											
200	PBEVEW	Emerging market and developing economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																												
200	PCOFFW	Emerging market and developing economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																												
200	PCOFFOTM	Emerging market and developing economies	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																											
200	PCOFFROB	Emerging market and developing economies	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																											
200	PCOCO	Emerging market and developing economies	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																											
200	PTEA	Emerging market and developing economies	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																											
200	PRAWMW	Emerging market and developing economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																												
200	PTIMBW	Emerging market and developing economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																												
200	PHARDW	Emerging market and developing economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																												
200	PLOGSK	Emerging market and developing economies	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																											
200	PSAWMAL	Emerging market and developing economies	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																											
200	PSOFTW	Emerging market and developing economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																												
200	PLOGORE	Emerging market and developing economies	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																											
200	PSAWORE	Emerging market and developing economies	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																											
200	PCOTTIND	Emerging market and developing economies	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																											
200	PWOOLW	Emerging market and developing economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																												
200	PWOOLF	Emerging market and developing economies	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																											
200	PWOOLC	Emerging market and developing economies	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																											
200	PRUBB	Emerging market and developing economies	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																											
200	PHIDE	Emerging market and developing economies	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																											
200	PMETAW	Emerging market and developing economies	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																												
200	PCOPP	Emerging market and developing economies	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																											
200	PALUM	Emerging market and developing economies	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																											
200	PIORECR	Emerging market and developing economies	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																											
200	PTIN	Emerging market and developing economies	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																											
200	PNICK	Emerging market and developing economies	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																											
200	PZINC	Emerging market and developing economies	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																											
200	PLEAD	Emerging market and developing economies	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																											
200	PURAN	Emerging market and developing economies	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																											
901	NGDP_RPCH	Commonwealth of Independent States	Gross domestic product, constant prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-9.612	-13.921	-5.395	-3.579	1.430	-3.744	5.402	9.248	6.128	5.292	7.717	8.049	6.848	8.943	9.045	5.342	-6.298	4.646	4.845	3.446	2.160	0.973	-2.681	0.452	1.966	2.438	2.503	2.533	
901	NGDP_RPCHMK	Commonwealth of Independent States	Gross domestic product, constant prices		Percent change (market exchange rates)																																												
901	NGDPD	Commonwealth of Independent States	Gross domestic product, current prices		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	122.674	243.119	349.315	396.849	501.972	524.419	383.492	291.230	353.382	414.062	463.186	572.041	775.162	1,004.120	1,302.415	1,711.221	2,180.559	1,641.192	2,015.380	2,499.523	2,661.946	2,786.374	2,520.910	1,803.071	1,742.946	1,933.069	2,130.253	2,365.829	2,611.687	
901	NGDP_D	Commonwealth of Independent States	Gross domestic product, deflator		Index, 2000=100																																												
901	NGAP_NPGDP	Commonwealth of Independent States	Output gap		Percent of potential GDP																																												
