WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	Estimates Start After 
998	DSI	European Union	External debt, total debt service, interest		U.S. dollars	Billions																																							
998	DSI_NGDPD	European Union	External debt, total debt service, interest		Percent of GDP																																								
998	DSI_BX	European Union	External debt, total debt service, interest		Percent of exports of goods and services																																								
998	DSP	European Union	External debt, total debt service, amortization		U.S. dollars	Billions																																							
998	DSP_NGDPD	European Union	External debt, total debt service, amortization		Percent of GDP																																								
998	DSP_BX	European Union	External debt, total debt service, amortization		Percent of exports of goods and services																																								
998	PALLFNFW	European Union	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																								
998	PNFUELW	European Union	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																								
998	PINDUW	European Union	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																								
998	POILAPSP	European Union	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																								
998	PNRGW	European Union	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																								
998	POILAPSPW	European Union	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																								
998	PNGASW	European Union	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																								
998	PNGASEUW	European Union	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																								
998	PNGASJPW	European Union	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																								
998	PNGASUSW	European Union	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																								
998	PCOALW	European Union	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																								
998	PCOALAUW	European Union	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																								
998	PCOALSAW	European Union	Coal, Price Index South African export price		Index, 2005=100																																								
998	PFANDBW	European Union	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																								
998	PFOODW	European Union	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																								
998	PCEREW	European Union	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																								
998	PWHEAMTW	European Union	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																								
998	PMAIZMTW	European Union	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																								
998	PRICENPQW	European Union	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																								
998	PBARLW	European Union	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																								
998	PVOILW	European Union	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																								
998	PSOYBW	European Union	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																								
998	PSMEAW	European Union	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																								
998	PSOILW	European Union	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																								
998	PROILW	European Union	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																								
998	PPOILW	European Union	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																								
998	PSUNOW	European Union	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																								
998	POLVOILW	European Union	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																								
998	PFISHW	European Union	Fishmeal, Price index Peru Fish meal/pellets 65% protein, CIF		Index, 2005=100																																								
998	PGNUTSW	European Union	Groundnuts (peanuts), Price index 40/50 (40 to 50 count per ounce), cif Argentina		Index, 2005=100																																								
998	PMEATW	European Union	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																								
998	PBEEFW	European Union	Beef, Price Index Australian and New Zealand 85% lean fores, FOB U.S. import price		Index, 2005=100																																								
998	PLAMBW	European Union	Lamb, Price Index frozen carcass Smithfield London		Index, 2005=100																																								
998	PPORKW	European Union	Swine (pork), Price index 51-52% lean Hogs, U.S. price		Index, 2005=100																																								
998	PPOULTW	European Union	Poultry (chicken), Price index Whole bird spot price, Georgia docks		Index, 2005=100																																								
998	PSEAFW	European Union	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																								
998	PSALMW	European Union	Fish (salmon), Price index Farm Bred Norwegian Salmon, export price		Index, 2005=100																																								
998	PSHRIW	European Union	Shrimp, Price index Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan		Index, 2005=100																																								
998	PSUGAW	European Union	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																								
998	PSUGAISAW	European Union	Sugar, Price index Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position		Index, 2005=100																																								
998	PSUGAUSAW	European Union	Sugar, Price index U.S. import price, contract no.14 nearest futures position		Index, 2005=100																																								
998	PSUGAEECW	European Union	Sugar, Price Index CIF Europe		Index, 2005=100																																								
998	PBANSOPW	European Union	Bananas, Price Index Central American and Ecuador, FOB U.S. Ports		Index, 2005=100																																								
998	PORANGW	European Union	Oranges, Price Index miscellaneous oranges French import price		Index, 2005=100																																								
998	PBEVEW	European Union	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																								
998	PCOFFW	European Union	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																								
998	PCOFFOTMW	European Union	Coffee, Price index Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																								
998	PCOFFROBW	European Union	Coffee, Price index Robusta, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																								
998	PCOCOW	European Union	Cocoa beans, Price Index International Cocoa Organization cash price, CIF US and European ports		Index, 2005=100																																								
998	PTEAW	European Union	Tea, Price index Mombasa, Kenya, Auction Price		Index, 2005=100																																								
998	PRAWMW	European Union	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																								
998	PTIMBW	European Union	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																								
998	PHARDW	European Union	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																								
998	PLOGSKW	European Union	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100																																								
998	PSAWMALW	European Union	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100																																								
998	PSOFTW	European Union	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																								
998	PLOGOREW	European Union	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100																																								
998	PSAWOREW	European Union	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																								
998	PCOTTINDW	European Union	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																								
998	PWOOLW	European Union	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																								
998	PWOOLFW	European Union	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																								
998	PWOOLCW	European Union	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																								
998	PRUBBW	European Union	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																								
998	PHIDEW	European Union	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																								
998	PMETAW	European Union	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																								
998	PCOPPW	European Union	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																								
998	PALUMW	European Union	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																								
998	PIORECRW	European Union	Iron Ore, Price Index China import Iron Ore Fines 62% FE spot (CFR Tianjin port)		Index, 2005=100																																								
998	PTINW	European Union	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																								
998	PNICKW	European Union	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																								
998	PZINCW	European Union	Zinc, Price Index high grade 98% pure		Index, 2005=100																																								
998	PLEADW	European Union	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																								
998	PURANW	European Union	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																								
200	NGDP_RPCH	Emerging and developing economies	Gross domestic product, constant prices		Percent change			3.900	2.848	1.724	2.136	4.851	4.085	3.755	4.117	3.882	3.508	3.392	3.849	2.261	3.257	3.368	4.025	5.114	5.631	2.474	3.150	5.781	3.712	4.689	6.245	7.534	7.275	8.235	8.804	6.063	2.724	7.253	6.540	6.485	6.536	6.661	6.697	6.772	
200	NGDP_RPCHMK	Emerging and developing economies	Gross domestic product, constant prices		Percent change (market exchange rates)																																								
200	NGDPD	Emerging and developing economies	Gross domestic product, current prices		U.S. dollars	Billions		2,543.828	2,644.620	2,613.848	2,553.779	2,587.404	2,529.695	2,573.040	2,801.640	3,064.240	3,325.650	4,510.700	4,402.903	4,036.422	4,498.492	4,819.760	5,465.815	6,059.856	6,379.099	6,110.146	5,986.546	6,533.414	6,607.452	6,735.307	7,634.711	9,091.483	10,849.371	12,829.070	15,771.052	19,069.594	18,066.910	21,378.247	24,287.249	26,516.599	28,774.268	31,294.100	34,085.771	37,167.929	
200	NGDP_D	Emerging and developing economies	Gross domestic product, deflator		Index, 2000=100																																								
200	NGAP_NPGDP	Emerging and developing economies	Output gap		Percent of potential GDP																																								
200	PPPGDP	Emerging and developing economies	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		3,504.231	3,925.919	4,222.628	4,468.671	4,849.492	5,194.758	5,496.556	5,876.695	6,290.922	6,738.003	8,585.586	9,085.744	10,000.718	10,497.381	11,012.286	11,675.777	12,484.512	13,444.261	13,908.711	14,540.794	15,711.247	16,643.534	17,689.281	19,177.178	21,255.587	23,451.533	26,182.774	29,285.173	31,711.063	32,756.857	35,435.903	38,105.374	41,125.079	44,370.141	48,008.279	52,068.353	56,570.715	
200	PPPPC	Emerging and developing economies	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		1,086.329	1,190.933	1,253.986	1,299.638	1,381.756	1,450.243	1,499.727	1,570.595	1,648.534	1,731.094	2,078.684	2,158.844	2,257.707	2,330.513	2,403.632	2,503.417	2,635.962	2,792.085	2,843.467	2,933.632	3,127.672	3,267.591	3,410.575	3,646.431	3,968.477	4,309.122	4,748.611	5,241.979	5,603.245	5,713.235	6,103.979	6,479.134	6,902.905	7,352.135	7,855.155	8,414.590	9,029.268	
200	PPPSH	Emerging and developing economies	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			30.957	31.061	31.318	31.049	30.993	31.021	31.066	31.138	30.888	30.726	30.765	31.219	35.932	36.138	35.981	36.023	36.456	36.977	36.917	36.781	37.158	37.669	38.336	39.304	40.371	41.333	42.514	43.892	45.269	46.643	47.669	48.686	49.611	50.558	51.542	52.552	53.571	
200	NID_NGDP	Emerging and developing economies	Investment		Percent of GDP			25.625	26.300	23.420	22.962	23.350	23.525	23.192	23.354	24.418	24.631	25.562	26.396	24.636	26.945	26.172	26.173	25.895	25.662	24.486	23.626	23.782	24.131	24.820	25.729	27.011	26.646	27.608	28.880	29.830	30.080	31.090	31.394	31.799	32.071	32.298	32.491	32.635	
200	NGSD_NGDP	Emerging and developing economies	Gross national savings		Percent of GDP			26.848	25.441	21.562	21.124	21.356	21.232	20.232	21.966	22.211	22.881	17.863	16.906	22.108	24.449	24.851	24.452	24.621	24.503	22.580	23.226	25.122	24.748	26.014	27.632	29.448	30.841	32.813	32.933	33.579	31.992	32.924	34.165	34.323	34.405	34.694	35.024	35.156	
200	PCPIPCH	Emerging and developing economies	Inflation, average consumer prices		Percent change			28.300	26.688	30.840	35.623	40.664	40.928	33.805	43.769	65.716	86.927	97.777	49.778	118.102	116.916	88.642	39.238	20.401	13.408	12.907	12.789	8.567	7.817	6.800	6.658	5.927	5.858	5.557	6.451	9.221	5.185	6.206	6.870	5.278	4.399	4.011	3.864	3.775	
200	PCPIEPCH	Emerging and developing economies	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	94.248	82.423	52.414	129.534	128.286	69.310	29.138	16.697	11.710	15.966	9.430	8.110	7.278	7.016	5.916	6.246	5.645	5.685	7.582	8.090	5.297	6.606	6.508	4.717	4.194	3.958	3.822	3.753	
200	FLIBOR3	Emerging and developing economies	Three-month London interbank offered rate (LIBOR)		Percent																																								
200	TRADEPCH	Emerging and developing economies	Trade volume of goods and services		Percent change																																								
200	TM_RPCH	Emerging and developing economies	Import volume of goods and services		Percent change			9.564	10.853	-6.506	-3.950	1.392	-1.627	-5.795	1.732	5.803	8.042	8.503	12.548	7.783	9.895	5.520	15.287	9.884	10.521	-0.422	1.225	12.563	2.437	6.896	10.686	16.106	11.565	10.306	13.334	8.824	-8.290	13.499	10.152	9.386	9.571	9.532	9.878	10.071	
200	TMG_RPCH	Emerging and developing economies	Import volume of goods		Percent change			9.119	11.125	-5.217	-3.476	1.893	-0.492	-2.660	1.271	8.277	5.197	11.045	10.209	11.071	11.153	6.423	10.781	10.660	10.178	1.090	0.083	13.445	3.042	6.911	11.482	16.224	11.446	9.807	12.760	8.246	-9.161	13.765	10.167	9.553	9.435	9.552	9.803	9.973	
200	TX_RPCH	Emerging and developing economies	Export volume of goods and services		Percent change			-0.810	-0.345	-5.721	-1.772	4.725	-1.443	4.829	7.676	9.335	6.783	9.281	6.593	10.264	7.264	10.889	12.152	8.865	11.757	4.645	4.325	13.802	2.222	7.317	11.487	14.464	11.215	9.408	9.581	3.987	-7.535	14.514	8.765	8.733	8.938	9.504	9.841	9.865	
200	TXG_RPCH	Emerging and developing economies	Export volume of goods		Percent change			-2.399	-1.106	-6.488	-1.748	4.572	-2.097	5.293	6.055	11.483	4.844	9.192	7.186	8.728	8.177	10.285	11.632	8.611	11.224	4.858	4.440	13.990	2.083	7.060	11.468	14.117	10.920	8.882	8.713	4.114	-7.848	15.149	8.857	8.599	8.889	9.519	9.848	9.928	
200	TTPCH	Emerging and developing economies	Terms of trade of goods and services		Percent change			22.363	2.884	-6.498	-3.545	1.799	-1.008	-18.582	3.424	-4.167	4.045	1.628	-3.602	-2.488	-0.985	-0.408	3.498	3.208	-1.515	-6.576	4.449	5.124	-2.830	0.591	0.567	2.929	5.107	3.165	0.491	3.708	-5.137	0.212	4.693	-0.313	n/a	n/a	n/a	n/a	
200	TTTPCH	Emerging and developing economies	Terms of trade of goods		Percent change			22.151	1.862	-2.931	-2.684	1.809	-1.245	-19.674	3.943	-5.468	3.699	2.648	-4.727	-1.506	-2.597	0.691	0.679	3.486	-0.708	-6.043	4.111	6.997	-2.290	0.861	0.902	2.667	5.684	3.417	0.523	3.318	-5.419	-0.556	4.809	-0.428	n/a	n/a	n/a	n/a	
200	TXGM_D	Emerging and developing economies	Export price of manufactures		U.S. dollars; index, 2000=100																																								
200	TXGM_DPCH	Emerging and developing economies	Export price of manufactures		U.S. dollars; annual percent change																																								
200	LUR	Emerging and developing economies	Unemployment rate		Percent of total labor force																																								
200	LE	Emerging and developing economies	Employment		Index, 2000=100																																								
200	GGR_NGDP	Emerging and developing economies	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	23.350	23.749	23.952	24.694	25.552	27.735	28.637	28.676	29.469	26.292	27.069	28.079	28.193	28.049	27.952	27.869	27.850	
200	GGX_NGDP	Emerging and developing economies	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25.357	26.499	27.814	27.417	26.474	27.032	27.124	27.534	28.570	30.495	29.978	29.543	29.253	28.955	28.672	28.412	28.197	
200	GGXCNL_NGDP	Emerging and developing economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.006	-2.757	-3.846	-2.703	-0.902	0.703	1.505	1.142	0.899	-4.203	-2.908	-1.463	-1.061	-0.906	-0.721	-0.543	-0.347	
200	GGSB_NPGDP	Emerging and developing economies	General government structural balance		Percent of potential GDP																																								
200	GGXONLB_NGDP	Emerging and developing economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																								
200	GGXWDN_NGDP	Emerging and developing economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																								
200	GGXWDG_NGDP	Emerging and developing economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	48.681	49.092	52.222	49.947	45.421	41.599	36.832	35.136	33.623	35.892	35.092	33.564	32.659	31.690	30.548	29.095	27.997	
200	BCA	Emerging and developing economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		30.661	-24.993	-53.767	-52.203	-31.838	-32.378	-65.489	-34.902	-44.127	-32.743	-16.970	-98.663	-82.010	-120.622	-78.894	-92.228	-69.036	-68.322	-104.983	-12.003	95.181	49.665	80.066	145.183	219.659	442.973	661.522	649.674	704.218	326.642	378.061	646.513	635.913	640.992	716.885	828.239	900.838	
200	BCA_NGDPD	Emerging and developing economies	Current account balance		Percent of GDP			1.205	-0.945	-2.057	-2.044	-1.230	-1.280	-2.545	-1.246	-1.440	-0.985	-0.376	-2.241	-2.032	-2.681	-1.637	-1.687	-1.139	-1.071	-1.718	-0.200	1.457	0.752	1.189	1.902	2.416	4.083	5.156	4.119	3.693	1.808	1.768	2.662	2.398	2.228	2.291	2.430	2.424	
200	BM	Emerging and developing economies	Imports of goods and services		U.S. dollars	Billions																																							
200	BX	Emerging and developing economies	Exports of goods and services		U.S. dollars	Billions																																							
200	BFXP	Emerging and developing economies	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions		14.834	50.328	9.987	-2.640	-16.199	10.401	16.989	17.934	3.494	25.008	38.153	112.811	103.827	130.562	104.657	195.884	181.814	114.259	77.089	55.350	81.327	88.761	59.589	172.938	226.361	291.233	252.120	694.651	230.322	236.566	470.094	388.129	411.452	n/a	n/a	n/a	n/a	
200	BFPP	Emerging and developing economies	Private portfolio flows, net		U.S. dollars	Billions		-1.373	0.119	2.050	6.176	1.140	3.655	3.941	6.903	1.146	14.285	-10.396	33.259	23.399	64.889	51.020	23.467	57.775	0.413	4.760	-20.407	-7.885	-46.274	-47.505	0.006	16.202	35.072	-40.524	89.150	-57.860	120.215	162.154	68.964	93.164	n/a	n/a	n/a	n/a	
200	BFD	Emerging and developing economies	Direct investment, net		U.S. dollars	Billions		6.759	11.923	10.002	8.745	8.906	9.947	9.433	10.268	16.934	17.871	21.817	29.917	36.082	55.260	79.577	93.220	119.024	151.767	154.811	166.399	148.319	169.121	148.989	146.015	187.706	252.741	258.103	418.321	439.580	247.736	371.099	357.707	378.657	n/a	n/a	n/a	n/a	
200	BFOP	Emerging and developing economies	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions		9.448	38.287	-2.065	-17.560	-26.245	-3.201	3.616	0.764	-14.587	-7.148	26.733	49.634	44.346	10.412	-25.940	79.197	5.016	-37.920	-82.482	-90.642	-59.108	-34.086	-41.895	26.917	22.453	3.420	34.541	187.180	-151.398	-131.386	-63.159	-38.542	-60.369	n/a	n/a	n/a	n/a	
200	BFXG	Emerging and developing economies	Official flows, net		U.S. dollars	Billions		12.826	20.382	37.209	41.514	28.489	17.972	21.551	20.727	22.108	19.504	10.622	10.204	17.371	22.716	1.905	-10.874	6.246	62.524	33.016	13.113	-63.860	-2.366	15.277	-47.639	-51.267	-103.995	-167.502	-100.895	-102.159	125.391	87.477	-41.033	-91.000	n/a	n/a	n/a	n/a	
200	BFRA	Emerging and developing economies	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions		-41.048	-31.684	7.490	12.196	16.103	9.887	24.415	-1.043	15.562	-12.179	-36.222	-38.922	-46.651	-44.455	-39.042	-80.883	-75.590	-73.251	0.914	-37.644	-84.543	-91.662	-152.026	-321.518	-410.882	-587.885	-749.832	-1,214.612	-735.905	-503.842	-885.439	-969.806	-938.147	n/a	n/a	n/a	n/a	
200	D	Emerging and developing economies	External debt, total		U.S. dollars	Billions		573.009	668.141	748.223	792.747	825.346	883.064	969.409	1,083.979	1,106.427	1,128.314	1,273.170	1,334.023	1,512.620	1,672.512	1,808.540	1,967.727	2,064.706	2,179.840	2,379.619	2,422.232	2,366.784	2,404.247	2,460.177	2,676.175	2,931.300	3,113.994	3,500.086	4,345.261	4,628.833	4,881.270	5,254.036	5,643.821	6,039.279	n/a	n/a	n/a	n/a	
200	D_NGDPD	Emerging and developing economies	External debt, total		Percent of GDP			22.525	25.264	28.625	31.042	31.899	34.908	37.676	38.691	36.108	33.928	28.226	30.299	37.474	37.179	37.523	36.001	34.072	34.172	38.945	40.461	36.226	36.387	36.527	35.053	32.242	28.702	27.282	27.552	24.273	27.018	24.577	23.238	22.775	n/a	n/a	n/a	n/a	
200	D_BX	Emerging and developing economies	External debt, total		Percent of exports of goods and services			98.116	113.783	146.573	167.545	168.789	189.721	242.052	227.807	210.209	194.671	186.961	189.202	175.166	181.503	172.903	154.492	144.206	141.071	164.278	158.128	125.488	130.244	122.974	110.845	94.316	79.832	73.931	76.603	67.078	89.758	77.430	68.978	67.357	n/a	n/a	n/a	n/a	
200	DS	Emerging and developing economies	External debt, total debt service		U.S. dollars	Billions		89.541	110.702	119.630	111.487	132.087	143.517	156.949	157.094	173.201	189.771	200.176	225.692	251.411	260.404	342.312	371.427	467.329	536.243	566.269	609.901	658.023	662.824	768.098	795.072	855.548	1,098.547	1,290.638	1,431.078	1,775.644	1,737.559	1,742.205	1,821.783	2,005.847	n/a	n/a	n/a	n/a	
