WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	Estimates Start After 
200	TMG_RPCH	Emerging market and developing economies	Volume of imports of goods		Percent change			9.894	10.250	-5.135	-2.211	2.684	-0.399	-4.038	1.367	8.038	5.975	11.048	11.874	10.507	11.927	7.175	10.434	10.457	11.313	0.885	-0.125	13.158	3.227	7.131	10.617	16.652	10.988	11.746	14.422	7.879	-9.621	14.913	10.039	5.407	5.267	5.383	6.548	6.605	6.389	6.504	6.276	
200	TX_RPCH	Emerging market and developing economies	Volume of exports of goods and services		Percent change			0.151	0.353	-5.712	-1.982	4.803	-1.887	4.291	6.249	10.480	7.061	6.376	6.854	9.932	7.374	10.375	11.297	8.286	11.415	6.980	3.590	12.691	2.644	7.010	10.604	13.322	11.363	11.187	9.448	4.330	-7.908	13.924	6.956	4.188	4.436	5.001	6.153	6.404	6.220	6.187	6.105	
200	TXG_RPCH	Emerging market and developing economies	Volume of exports of goods		Percent change			-1.236	0.489	-6.059	-1.493	5.470	-1.921	2.842	6.392	10.237	7.001	6.858	9.249	9.042	8.238	9.795	10.054	8.778	12.364	6.370	5.778	13.398	2.568	6.346	10.809	12.103	10.947	10.651	8.674	3.411	-8.109	13.752	6.909	4.772	4.043	5.092	6.202	6.476	6.232	6.174	6.151	
200	TTPCH	Emerging market and developing economies	Terms of trade of goods and services		Percent change			23.593	1.353	-3.901	-4.481	2.430	-1.118	-17.228	3.253	-5.328	4.029	3.425	-1.991	-2.140	-0.995	0.105	1.174	3.341	-0.444	-7.000	3.708	5.979	-2.545	1.099	0.525	3.587	5.025	3.011	1.705	3.268	-4.888	2.071	3.444	0.596	-0.298	-0.207	-0.686	-0.678	-0.430	-0.243	-0.120	
200	TTTPCH	Emerging market and developing economies	Terms of trade of goods		Percent change			21.043	0.610	-2.342	-3.699	2.659	-1.708	-16.648	1.971	-4.919	1.812	4.127	-4.319	-2.881	-1.656	1.605	1.706	3.360	-0.588	-7.304	2.424	7.481	-2.533	1.703	0.890	4.435	5.725	3.564	1.639	3.848	-5.893	2.509	4.099	0.280	-0.108	-0.342	-0.857	-0.910	-0.676	-0.560	-0.363	
200	TXGM_D	Emerging market and developing economies	Export price of manufactures		U.S. dollars; index, 2000=100																																											
200	TXGM_DPCH	Emerging market and developing economies	Export price of manufactures		U.S. dollars; annual percent change																																											
200	LUR	Emerging market and developing economies	Unemployment rate		Percent of total labor force																																											
200	LE	Emerging market and developing economies	Employment		Index, 2000=100																																											
200	GGR_NGDP	Emerging market and developing economies	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	23.421	23.665	23.844	24.618	25.498	27.406	28.383	28.502	29.457	26.122	26.931	28.106	28.328	27.760	27.203	26.925	26.672	26.366	26.167	25.999	
200	GGX_NGDP	Emerging market and developing economies	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25.115	26.340	27.650	27.456	26.579	26.676	26.957	27.341	28.786	30.276	29.576	29.259	29.892	29.924	29.474	29.029	28.647	28.367	28.169	27.985	
200	GGXCNL_NGDP	Emerging market and developing economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.688	-2.681	-3.805	-2.836	-1.078	0.730	1.419	1.161	0.671	-4.154	-2.645	-1.153	-1.564	-2.165	-2.271	-2.104	-1.976	-2.001	-2.002	-1.986	
200	GGSB_NPGDP	Emerging market and developing economies	General government structural balance		Percent of potential GDP																																											
200	GGXONLB_NGDP	Emerging market and developing economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																											
200	GGXWDN_NGDP	Emerging market and developing economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																											
200	GGXWDG_NGDP	Emerging market and developing economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	48.301	48.801	51.502	49.628	46.286	41.039	36.374	34.626	32.363	35.370	38.841	36.552	35.636	34.470	33.300	32.796	32.184	31.623	31.022	30.559	
200	BCA	Emerging market and developing economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		30.150	-25.621	-52.547	-51.375	-31.295	-31.709	-65.063	-32.957	-43.846	-32.811	-18.245	-96.356	-82.426	-120.953	-80.325	-96.824	-69.258	-71.401	-101.963	-10.309	96.249	54.256	83.392	149.578	207.241	408.854	632.135	604.385	674.375	248.822	325.290	414.044	368.446	210.026	239.073	175.023	147.014	127.262	92.550	98.526	
200	BCA_NGDPD	Emerging market and developing economies	Current account balance		Percent of GDP			1.133	-0.891	-1.955	-1.969	-1.198	-1.241	-2.525	-1.176	-1.436	-0.990	-0.511	-2.678	-2.016	-2.674	-1.661	-1.756	-1.130	-1.101	-1.656	-0.177	1.460	0.814	1.224	1.942	2.256	3.727	4.870	3.784	3.513	1.354	1.480	1.605	1.361	0.733	0.806	0.553	0.433	0.349	0.237	0.236	
200	BM	Emerging market and developing economies	Imports of goods and services		U.S. dollars	Billions																																										
200	BX	Emerging market and developing economies	Exports of goods and services		U.S. dollars	Billions																																										
200	BFXP	Emerging market and developing economies	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions		19.175	85.453	22.642	-10.079	-27.584	4.626	13.252	14.344	10.410	28.578	40.005	103.617	106.755	121.153	97.431	192.772	169.743	108.297	56.096	37.445	79.945	95.097	42.263	187.705	262.058	309.518	321.275	714.501	182.622	263.770	557.849	479.580	228.662	419.928	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFPP	Emerging market and developing economies	Private portfolio flows, net		U.S. dollars	Billions		20.756	34.127	13.437	-9.055	-14.171	-7.435	-1.877	-4.319	0.891	7.790	-9.585	11.059	16.463	51.228	44.828	24.874	39.074	2.952	-4.839	-25.103	-1.347	-30.437	-41.593	35.375	64.263	33.921	-37.228	108.207	-81.601	57.618	193.446	86.814	234.818	186.480	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFD	Emerging market and developing economies	Direct investment, net		U.S. dollars	Billions		3.535	18.376	21.091	13.682	13.743	10.430	10.394	9.080	16.925	17.829	21.504	29.706	35.931	55.127	79.517	92.548	118.646	150.821	154.403	166.147	148.419	169.615	149.370	153.338	197.525	274.882	301.605	442.909	468.751	332.157	409.927	520.130	471.407	475.586	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFOP	Emerging market and developing economies	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions		-5.116	32.950	-11.885	-14.706	-27.157	1.631	4.735	9.583	-7.407	2.959	28.086	62.851	54.361	14.798	-26.913	75.349	12.024	-45.476	-93.468	-103.600	-67.126	-44.080	-65.514	-1.007	0.271	0.715	56.898	163.385	-204.528	-126.005	-45.524	-127.365	-477.562	-242.139	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFXG	Emerging market and developing economies	Official flows, net		U.S. dollars	Billions		-29.918	-44.446	13.655	55.978	54.136	33.226	27.679	31.647	22.444	11.805	2.991	17.856	7.277	41.065	8.899	-2.381	10.723	60.673	63.686	41.328	-75.068	-10.081	40.823	-66.498	-80.595	-81.308	-177.210	-58.760	-79.180	166.683	98.087	-10.569	10.259	-45.322	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFRA	Emerging market and developing economies	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions		-40.989	-31.675	7.314	12.191	16.016	9.865	24.448	-1.124	15.316	-12.000	-30.737	-38.028	-43.861	-59.569	-39.021	-86.285	-67.656	-38.503	-8.441	-43.384	-46.881	-84.250	-155.041	-216.983	-399.131	-561.585	-721.845	-1,186.550	-654.859	-496.088	-816.284	-720.879	-404.177	-509.278	n/a	n/a	n/a	n/a	n/a	n/a	
200	D	Emerging market and developing economies	External debt, total		U.S. dollars	Billions		568.030	661.690	740.792	784.312	816.641	873.862	958.586	1,071.521	1,093.749	1,115.384	1,264.821	1,320.309	1,500.193	1,656.425	1,789.702	1,964.527	2,055.242	2,179.646	2,391.218	2,437.323	2,381.729	2,415.129	2,471.513	2,806.181	3,045.254	3,127.582	3,515.527	4,355.501	4,609.285	4,874.069	5,442.543	5,989.535	6,506.022	6,977.767	n/a	n/a	n/a	n/a	n/a	n/a	
200	D_NGDPD	Emerging market and developing economies	External debt, total		Percent of GDP			21.238	23.772	28.019	30.432	31.597	34.418	37.298	38.287	35.813	33.787	35.978	36.965	37.331	37.069	37.533	36.127	33.928	34.327	39.208	40.613	36.318	36.432	36.466	34.983	33.204	28.550	27.126	27.308	24.045	26.555	24.789	23.258	24.062	24.398	n/a	n/a	n/a	n/a	n/a	n/a	
200	D_BX	Emerging market and developing economies	External debt, total		Percent of exports of goods and services			98.971	115.060	145.868	166.761	167.933	189.882	241.811	227.191	209.580	194.152	187.055	189.757	177.610	185.288	175.565	158.193	147.153	144.454	168.553	162.379	127.415	131.980	124.126	111.468	97.224	80.228	74.393	76.920	66.946	89.818	79.427	71.363	74.340	77.515	n/a	n/a	n/a	n/a	n/a	n/a	
200	DS	Emerging market and developing economies	External debt, total debt service		U.S. dollars	Billions		n/a	107.285	116.491	110.514	128.650	140.563	154.507	153.085	170.607	188.637	195.736	223.458	250.728	259.469	341.525	398.346	463.624	517.643	545.342	578.792	637.623	642.304	751.401	788.992	858.068	1,061.936	1,231.071	1,349.393	1,683.426	1,644.409	1,672.766	1,981.901	2,217.000	2,425.934	n/a	n/a	n/a	n/a	n/a	n/a	
200	DS_NGDPD	Emerging market and developing economies	External debt, total debt service		Percent of GDP			n/a	4.362	4.984	4.827	5.515	6.155	6.611	5.987	6.143	6.266	5.657	6.351	6.335	5.885	7.250	7.430	7.753	8.274	9.084	9.807	9.881	9.851	11.222	10.394	9.491	9.842	9.651	8.597	8.940	9.137	7.734	7.803	8.329	8.608	n/a	n/a	n/a	n/a	n/a	n/a	
200	DS_BX	Emerging market and developing economies	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.824	32.929	30.247	29.492	34.030	32.569	33.864	34.943	38.999	39.146	34.655	35.544	38.205	33.121	27.809	27.696	26.463	24.168	24.832	30.684	24.752	23.918	25.659	27.267	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSI	Emerging market and developing economies	External debt, total debt service, interest		U.S. dollars	Billions		n/a	50.571	56.772	57.165	61.548	69.347	66.500	63.508	68.528	64.483	73.846	74.667	82.327	86.608	90.528	110.395	115.892	118.462	133.613	145.162	135.007	135.444	119.967	125.283	132.281	143.755	176.294	195.618	210.003	179.979	183.835	212.880	213.520	231.697	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSI_NGDPD	Emerging market and developing economies	External debt, total debt service, interest		Percent of GDP			n/a	1.806	2.142	2.212	2.370	2.726	2.583	2.266	2.241	1.951	1.637	1.704	2.035	1.921	1.881	2.011	1.897	1.848	2.169	2.400	2.048	2.032	1.760	1.627	1.440	1.310	1.358	1.225	1.094	0.979	0.836	0.825	0.788	0.809	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSI_BX	Emerging market and developing economies	External debt, total debt service, interest		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10.856	10.667	9.675	9.561	8.765	8.826	8.277	7.838	9.413	9.674	7.165	7.351	5.995	5.170	4.216	3.677	3.721	3.438	3.030	3.306	2.673	2.527	2.419	2.563	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSP	Emerging market and developing economies	External debt, total debt service, amortization		U.S. dollars	Billions		48.473	56.715	59.719	53.349	67.102	71.216	88.007	89.576	102.078	124.154	121.890	148.791	168.401	172.861	250.998	287.951	347.732	399.181	411.729	433.630	502.616	506.860	631.440	663.718	725.803	918.198	1,054.785	1,153.779	1,473.425	1,464.432	1,488.932	1,769.023	2,003.486	2,194.257	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSP_NGDPD	Emerging market and developing economies	External debt, total debt service, amortization		Percent of GDP			1.803	2.026	2.253	2.065	2.584	2.800	3.419	3.196	3.339	3.757	2.702	3.396	4.162	3.833	5.216	5.245	5.691	6.227	6.684	7.169	7.626	7.605	9.265	8.618	7.902	8.369	8.127	7.224	7.676	7.970	6.774	6.857	7.398	7.660	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSP_BX	Emerging market and developing economies	External debt, total debt service, amortization		Percent of exports of goods and services			9.320	10.733	12.837	12.373	15.009	16.909	23.444	20.171	20.714	22.961	18.118	21.493	20.023	19.382	24.682	23.247	25.035	26.591	29.160	28.998	26.903	27.716	31.730	27.592	23.264	23.638	22.393	20.438	21.460	27.065	21.795	21.141	22.958	24.442	n/a	n/a	n/a	n/a	n/a	n/a	
200	PALLFNFW	Emerging market and developing economies	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																											
200	PNFUELW	Emerging market and developing economies	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																											
200	PINDUW	Emerging market and developing economies	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																											
200	POILAPSP	Emerging market and developing economies	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																										
200	POILBRE	Emerging market and developing economies	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																										
200	POILDUB	Emerging market and developing economies	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																										
200	POILWTI	Emerging market and developing economies	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																										
200	PNRGW	Emerging market and developing economies	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																											
200	POILAPSPW	Emerging market and developing economies	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																											
200	PNGASW	Emerging market and developing economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																											
200	PNGASEU	Emerging market and developing economies	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																										
200	PNGASJP	Emerging market and developing economies	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																										
200	PNGASUS	Emerging market and developing economies	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																										
200	PCOALW	Emerging market and developing economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																											
200	PCOALAU	Emerging market and developing economies	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																										
200	PCOALSA	Emerging market and developing economies	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																										
200	PFANDBW	Emerging market and developing economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																											
200	PFOODW	Emerging market and developing economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																											
200	PCEREW	Emerging market and developing economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																											
200	PWHEAMT	Emerging market and developing economies	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																										
200	PMAIZMT	Emerging market and developing economies	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																										
200	PRICENPQ	Emerging market and developing economies	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																										
200	PBARL	Emerging market and developing economies	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																										
200	PVOILW	Emerging market and developing economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																											
200	PSOYB	Emerging market and developing economies	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																										
200	PSMEA	Emerging market and developing economies	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																										
200	PSOIL	Emerging market and developing economies	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																										
200	PROIL	Emerging market and developing economies	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																										
200	PPOIL	Emerging market and developing economies	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																										
200	PSUNO	Emerging market and developing economies	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																										
200	POLVOIL	Emerging market and developing economies	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																										
200	PFISH	Emerging market and developing economies	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																										
200	PGNUTS	Emerging market and developing economies	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																										
200	PMEATW	Emerging market and developing economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																											
200	PBEEF	Emerging market and developing economies	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																										
200	PLAMB	Emerging market and developing economies	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																										
200	PPORK	Emerging market and developing economies	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																										
200	PPOULT	Emerging market and developing economies	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																										
200	PSEAFW	Emerging market and developing economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																											
200	PSALM	Emerging market and developing economies	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																										
200	PSHRI	Emerging market and developing economies	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																										
200	PSUGAW	Emerging market and developing economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																											
200	PSUGAISA	Emerging market and developing economies	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																										
200	PSUGAUSA	Emerging market and developing economies	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																										
200	PSUGAEEC	Emerging market and developing economies	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																										
200	PBANSOP	Emerging market and developing economies	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																										
200	PORANG	Emerging market and developing economies	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																										
200	PBEVEW	Emerging market and developing economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																											
200	PCOFFW	Emerging market and developing economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																											
200	PCOFFOTM	Emerging market and developing economies	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																										
200	PCOFFROB	Emerging market and developing economies	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																										
200	PCOCO	Emerging market and developing economies	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																										
200	PTEA	Emerging market and developing economies	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																										
200	PRAWMW	Emerging market and developing economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																											
200	PTIMBW	Emerging market and developing economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																											
200	PHARDW	Emerging market and developing economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																											
200	PLOGSK	Emerging market and developing economies	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																										
200	PSAWMAL	Emerging market and developing economies	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																										
200	PSOFTW	Emerging market and developing economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																											
200	PLOGORE	Emerging market and developing economies	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																										
200	PSAWORE	Emerging market and developing economies	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																										
200	PCOTTIND	Emerging market and developing economies	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																										
200	PWOOLW	Emerging market and developing economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																											
200	PWOOLF	Emerging market and developing economies	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																										
200	PWOOLC	Emerging market and developing economies	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																										
200	PRUBB	Emerging market and developing economies	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																										
200	PHIDE	Emerging market and developing economies	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																										
200	PMETAW	Emerging market and developing economies	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																											
200	PCOPP	Emerging market and developing economies	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																										
200	PALUM	Emerging market and developing economies	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																										
200	PIORECR	Emerging market and developing economies	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																										
200	PTIN	Emerging market and developing economies	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																										
200	PNICK	Emerging market and developing economies	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																										
200	PZINC	Emerging market and developing economies	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																										
200	PLEAD	Emerging market and developing economies	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																										
