WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Estimates Start After 
998	PSALM	European Union	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																													
998	PSHRI	European Union	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																													
998	PSUGAW	European Union	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																														
998	PSUGAISA	European Union	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																													
998	PSUGAUSA	European Union	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																													
998	PSUGAEEC	European Union	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																													
998	PBANSOP	European Union	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																													
998	PORANG	European Union	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																													
998	PBEVEW	European Union	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																														
998	PCOFFW	European Union	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																														
998	PCOFFOTM	European Union	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																													
998	PCOFFROB	European Union	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																													
998	PCOCO	European Union	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																													
998	PTEA	European Union	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																													
998	PRAWMW	European Union	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																														
998	PTIMBW	European Union	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																														
998	PHARDW	European Union	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																														
998	PLOGSK	European Union	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																													
998	PSAWMAL	European Union	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																													
998	PSOFTW	European Union	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																														
998	PLOGORE	European Union	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																													
998	PSAWORE	European Union	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																													
998	PCOTTIND	European Union	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																													
998	PWOOLW	European Union	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																														
998	PWOOLF	European Union	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																													
998	PWOOLC	European Union	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																													
998	PRUBB	European Union	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																													
998	PHIDE	European Union	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																													
998	PMETAW	European Union	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																														
998	PCOPP	European Union	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																													
998	PALUM	European Union	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																													
998	PIORECR	European Union	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																													
998	PTIN	European Union	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																													
998	PNICK	European Union	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																													
998	PZINC	European Union	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																													
998	PLEAD	European Union	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																													
998	PURAN	European Union	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																													
200	NGDP_RPCH	Emerging market and developing economies	Gross domestic product, constant prices		Percent change			3.032	1.892	1.930	1.753	4.119	3.688	4.320	4.143	4.552	3.508	3.964	4.414	2.330	3.070	3.062	3.994	5.053	4.695	2.244	3.533	5.754	3.603	4.520	6.996	7.932	7.208	8.047	8.517	5.752	2.815	7.414	6.406	5.392	5.124	4.685	4.257	4.327	4.638	4.851	4.958	5.026	5.057	5.025	
200	NGDP_RPCHMK	Emerging market and developing economies	Gross domestic product, constant prices		Percent change (market exchange rates)																																														
200	NGDPD	Emerging market and developing economies	Gross domestic product, current prices		U.S. dollars	Billions		2,677.014	2,795.235	2,648.104	2,611.172	2,613.314	2,661.963	2,732.717	3,015.303	3,325.418	3,642.204	5,103.618	4,750.916	4,102.944	4,637.706	5,025.104	5,775.743	6,448.787	6,846.168	6,607.049	6,404.312	7,025.183	7,051.014	7,017.950	7,917.617	9,424.761	11,274.032	13,357.030	16,457.282	19,772.115	18,896.560	22,724.404	26,778.438	28,325.464	30,049.159	31,013.779	29,313.125	29,183.152	31,303.748	33,813.847	36,366.742	39,193.074	42,166.266	45,266.090	
200	PPPGDP	Emerging market and developing economies	Gross domestic product, current prices		Purchasing power parity; international dollars	Billions		4,782.842	5,308.233	5,697.785	5,998.274	6,444.626	6,886.994	7,302.905	7,787.905	8,400.979	9,005.630	9,886.857	10,620.314	13,754.500	14,436.698	15,104.620	15,985.021	17,075.229	18,243.935	18,904.663	19,836.654	21,453.615	22,700.552	24,068.802	26,186.862	28,988.926	32,049.515	35,653.523	39,666.703	42,734.278	44,109.969	47,912.693	51,926.509	55,440.568	59,158.791	62,958.691	66,249.275	69,897.019	74,350.264	79,426.620	85,106.004	91,225.624	97,790.188	104,639.940	
200	NGDP_D	Emerging market and developing economies	Gross domestic product, deflator		Index, 2000=100																																														
200	NGDPRPPPPC	Emerging market and developing economies	Gross domestic product per capita, constant prices		Purchasing power parity; 2011 international dollar	Units		3,592.882	3,573.119	3,535.948	3,508.187	3,568.287	3,621.229	3,687.842	3,748.942	3,832.654	3,878.609	4,537.005	4,633.470	4,631.822	4,668.338	4,700.347	4,796.731	4,946.735	5,097.780	5,077.353	5,167.570	5,383.546	5,494.415	5,638.734	5,923.354	6,295.018	6,653.702	7,084.711	7,572.437	7,897.666	7,986.280	8,460.460	8,875.045	9,201.483	9,539.229	9,847.057	10,120.720	10,408.342	10,737.716	11,109.551	11,507.194	11,927.441	12,365.810	12,816.377	
200	PPPPC	Emerging market and developing economies	Gross domestic product per capita, current prices		Purchasing power parity; international dollars	Units		1,543.302	1,678.122	1,763.701	1,818.929	1,915.747	2,006.386	2,084.489	2,173.108	2,299.402	2,417.459	2,528.843	2,666.619	3,165.227	3,266.334	3,357.015	3,497.300	3,672.493	3,849.429	3,875.606	4,004.836	4,267.146	4,454.277	4,641.453	4,972.955	5,430.318	5,924.396	6,501.995	7,134.531	7,586.916	7,730.306	8,289.343	8,875.045	9,370.984	9,871.841	10,373.296	10,777.188	11,224.878	11,781.823	12,426.413	13,145.859	13,912.563	14,723.457	15,553.561	
200	NGAP_NPGDP	Emerging market and developing economies	Output gap		Percent of potential GDP																																														
200	PPPSH	Emerging market and developing economies	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			36.449	36.331	36.536	36.119	35.882	35.816	35.963	36.032	35.900	35.711	36.324	36.871	41.930	42.133	41.915	41.909	42.346	42.725	42.675	42.627	43.011	43.456	44.106	45.206	46.275	47.309	48.477	49.829	51.176	52.652	53.671	54.742	55.627	56.512	57.101	57.554	58.152	58.713	59.360	60.085	60.846	61.608	62.367	
200	NID_NGDP	Emerging market and developing economies	Investment		Percent of GDP			26.409	26.283	25.153	24.428	24.268	24.497	23.521	23.511	25.038	26.119	26.714	27.691	25.406	26.083	25.585	25.195	24.863	24.760	24.169	23.531	24.317	24.909	24.920	26.110	27.502	27.114	27.731	29.566	30.350	30.444	31.492	32.199	32.350	32.365	32.604	32.984	32.286	32.008	31.941	31.950	31.952	32.077	32.202	
200	NGSD_NGDP	Emerging market and developing economies	Gross national savings		Percent of GDP			24.917	23.859	21.405	20.782	21.262	21.106	19.903	21.332	22.189	23.454	24.403	22.512	22.002	22.429	22.880	23.435	23.443	23.382	22.501	23.357	25.479	25.314	26.039	27.924	29.617	30.680	32.072	32.875	33.448	31.550	32.698	33.583	33.432	32.792	32.986	32.718	31.955	31.699	31.509	31.444	31.342	31.379	31.404	
200	PCPIPCH	Emerging market and developing economies	Inflation, average consumer prices		Percent change			26.633	23.380	26.382	29.211	31.808	32.742	30.533	39.138	56.635	66.707	79.332	43.748	121.105	118.458	89.316	39.008	19.502	12.810	13.313	13.366	8.134	8.020	6.487	6.442	5.910	6.096	5.937	6.511	9.209	5.035	5.609	7.093	5.827	5.505	4.682	4.727	4.315	4.212	4.443	4.139	4.071	3.969	3.937	
200	PCPIEPCH	Emerging market and developing economies	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	24.619	51.866	68.572	72.052	68.891	47.127	136.314	129.021	69.350	28.859	15.745	11.768	16.186	9.839	8.174	7.558	6.608	6.201	6.190	5.822	6.191	7.535	7.803	5.075	6.597	6.539	5.810	5.030	4.685	4.664	4.248	4.471	4.222	4.176	3.992	3.945	3.940	
200	FLIBOR3	Emerging market and developing economies	Three-month London interbank offered rate (LIBOR)		Percent																																														
200	TRADEPCH	Emerging market and developing economies	Trade volume of goods and services		Percent change																																														
200	TM_RPCH	Emerging market and developing economies	Volume of imports of goods and services		Percent change			11.616	11.037	-6.131	-3.978	-1.125	-5.052	-5.347	3.172	5.201	8.731	11.036	11.975	8.565	7.805	6.723	10.502	8.404	11.471	0.910	-1.943	13.421	3.155	6.449	11.485	16.477	12.035	12.950	16.123	9.857	-9.320	14.555	11.538	5.152	5.247	4.255	-0.900	2.028	4.443	4.860	4.943	5.013	5.014	5.003	
200	TMG_RPCH	Emerging market and developing economies	Volume of imports of goods		Percent change			11.293	10.249	-6.270	-3.069	0.882	-3.822	-2.397	2.883	8.955	8.029	14.149	10.728	7.840	9.404	8.712	10.221	8.559	11.459	1.667	-1.570	13.347	3.671	6.352	12.028	16.289	11.665	12.478	15.915	10.163	-10.653	15.614	11.098	4.998	4.792	2.589	-0.264	2.414	4.411	5.002	4.950	5.027	5.088	5.086	
200	TX_RPCH	Emerging market and developing economies	Volume of exports of goods and services		Percent change			-2.314	1.745	-4.500	-1.979	3.042	-2.828	3.553	5.649	9.561	7.806	6.383	6.406	9.172	7.906	7.791	11.002	6.596	8.586	5.650	0.889	12.582	2.999	7.276	12.835	14.721	11.644	11.362	9.872	4.927	-7.979	13.686	8.644	3.480	4.766	3.211	1.777	2.510	4.828	4.470	4.276	4.346	4.393	4.529	
200	TXG_RPCH	Emerging market and developing economies	Volume of exports of goods		Percent change			-3.936	2.592	-5.888	-2.488	3.791	-0.962	3.787	6.106	11.422	8.655	7.080	7.633	10.114	8.625	7.454	10.246	6.792	8.776	6.637	3.070	13.494	2.864	6.937	13.606	14.430	11.305	10.610	9.146	4.372	-8.289	15.136	7.609	3.771	4.694	2.686	1.516	2.605	4.434	4.336	4.133	4.138	4.148	4.290	
200	TTPCH	Emerging market and developing economies	Terms of trade of goods and services		Percent change			27.066	2.181	-4.082	-5.195	2.026	-1.628	-18.001	4.113	-5.666	2.412	2.155	-4.004	-1.007	-0.774	1.146	0.684	4.114	0.081	-5.753	4.628	6.965	-2.344	0.840	0.306	2.607	4.759	3.240	2.261	3.766	-5.749	2.083	4.236	0.538	-0.595	-0.582	-4.343	-1.212	0.102	-0.505	0.017	0.093	-0.054	-0.209	
200	TTTPCH	Emerging market and developing economies	Terms of trade of goods		Percent change			23.293	0.707	-5.338	-2.722	3.713	-0.827	-18.322	1.922	-5.941	1.689	2.490	-3.501	-3.122	-1.437	2.548	2.444	3.972	-0.016	-6.801	3.214	7.471	-2.096	1.260	-0.176	2.373	5.311	4.117	2.268	4.445	-6.347	1.671	4.566	0.546	-0.571	-0.462	-4.157	-1.339	0.082	-0.446	--	0.127	0.102	-0.005	
200	TXGM_D	Emerging market and developing economies	Export price of manufactures		U.S. dollars; index, 2000=100																																														
200	TXGM_DPCH	Emerging market and developing economies	Export price of manufactures		U.S. dollars; annual percent change																																														
200	LUR	Emerging market and developing economies	Unemployment rate		Percent of total labor force																																														
200	LE	Emerging market and developing economies	Employment		Index, 2000=100																																														
200	GGR_NGDP	Emerging market and developing economies	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21.681	23.199	23.025	23.066	23.998	24.905	26.663	27.447	27.338	29.217	26.383	27.039	28.432	28.823	28.423	27.783	26.441	26.063	25.867	25.820	25.762	25.657	25.595	25.480	
200	GGX_NGDP	Emerging market and developing economies	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	24.798	25.995	26.664	26.761	25.968	26.043	26.233	26.587	28.423	30.148	29.313	29.393	29.862	30.096	30.290	30.913	30.890	30.271	29.994	29.745	29.484	29.298	29.150	
200	GGXCNL_NGDP	Emerging market and developing economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.703	-3.032	-3.598	-2.761	-1.059	0.620	1.215	0.751	0.793	-3.765	-2.274	-0.961	-1.039	-1.668	-2.503	-4.467	-4.821	-4.400	-4.170	-3.979	-3.823	-3.700	-3.667	
200	GGSB_NPGDP	Emerging market and developing economies	General government structural balance		Percent of potential GDP																																														
200	GGXONLB_NGDP	Emerging market and developing economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.857	0.197	1.385	2.802	3.239	2.548	2.412	-2.102	-0.602	0.702	0.511	-0.107	-0.882	-2.722	-3.092	-2.488	-2.167	-1.912	-1.719	-1.571	-1.508	
200	GGXWDN_NGDP	Emerging market and developing economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																														
200	GGXWDG_NGDP	Emerging market and developing economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	47.574	48.115	52.223	50.274	47.144	42.155	37.545	35.880	33.918	38.917	38.054	37.131	37.167	38.319	40.397	43.832	46.799	48.345	49.864	51.222	52.330	53.277	54.112	
200	BCA	Emerging market and developing economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		33.410	-27.143	-52.931	-43.065	-18.023	-8.946	-48.665	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-73.581	-103.301	-4.334	95.329	54.033	91.891	162.329	229.294	444.617	635.277	606.858	670.235	238.802	277.623	374.303	357.567	173.215	168.395	-51.111	-96.198	-92.034	-147.234	-190.226	-252.017	-317.907	-387.175	
200	BCA_NGDPD	Emerging market and developing economies	Current account balance		Percent of GDP			1.203	-0.907	-2.018	-1.769	-0.910	-0.485	-2.010	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.075	-1.566	-0.068	1.362	0.766	1.309	2.050	2.433	3.944	4.756	3.687	3.390	1.264	1.222	1.398	1.263	0.576	0.543	-0.174	-0.330	-0.294	-0.435	-0.523	-0.643	-0.754	-0.855	
200	BM	Emerging market and developing economies	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,527.588	1,454.888	1,424.723	1,670.199	1,684.247	1,806.247	2,159.127	2,769.262	3,311.044	3,950.495	4,907.797	6,036.258	4,999.489	6,184.594	7,631.219	8,020.466	8,351.612	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BX	Emerging market and developing economies	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,486.285	1,393.925	1,457.726	1,798.517	1,772.672	1,925.705	2,328.820	3,020.561	3,768.798	4,568.544	5,481.993	6,692.225	5,287.342	6,613.357	8,280.246	8,598.952	8,855.041	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BF	Emerging market and developing economies	Financial account balance		U.S. dollars	Billions		31.729	-11.567	-51.584	-57.986	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-109.468	-96.878	-10.065	71.123	22.303	86.688	128.723	196.548	385.686	609.510	538.848	592.676	66.370	135.653	240.412	118.658	24.063	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFD	Emerging market and developing economies	Direct investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-155.535	-153.326	-163.916	-146.499	-163.901	-146.568	-149.353	-191.734	-268.272	-292.505	-441.394	-465.444	-326.357	-452.708	-531.622	-484.310	-482.784	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFP	Emerging market and developing economies	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-38.392	-8.984	-10.663	45.550	53.632	27.399	14.071	-6.089	-8.915	83.082	-30.624	121.131	-85.882	-224.444	-149.888	-240.960	-160.147	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFF	Emerging market and developing economies	Financial derivatives, net		U.S. dollars	Billions																																													
200	BFO	Emerging market and developing economies	Other investment, net		U.S. dollars	Billions		-8.277	-46.405	-20.665	-18.520	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	23.715	41.816	106.813	106.231	31.858	45.240	24.762	29.054	76.249	73.580	-188.635	220.975	-44.277	-23.827	169.198	411.696	79.782	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	BFRA	Emerging market and developing economies	Change in reserves		U.S. dollars	Billions		30.693	32.970	-9.533	-13.356	-9.915	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	60.339	22.766	59.028	67.799	101.054	160.226	236.387	365.296	583.626	743.513	1,196.760	707.210	524.420	835.622	747.985	430.952	589.456	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	D	Emerging market and developing economies	External debt, total		U.S. dollars	Billions		556.118	644.781	721.537	759.187	792.604	847.410	927.438	1,036.687	1,051.742	1,080.627	1,258.742	1,310.373	1,494.024	1,660.945	1,798.017	1,974.682	2,063.320	2,199.907	2,392.262	2,438.155	2,407.494	2,437.838	2,506.611	2,866.754	3,105.906	3,203.307	3,636.962	4,552.840	4,883.540	5,279.966	6,018.311	6,774.187	7,500.476	8,401.875	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	D_NGDPD	Emerging market and developing economies	External debt, total		Percent of GDP			21.227	23.537	27.657	29.506	30.824	32.234	34.276	34.660	31.854	29.895	30.908	34.095	36.860	36.190	36.126	34.512	32.314	32.384	36.625	38.588	34.761	35.020	36.120	36.482	33.121	28.576	27.383	27.816	24.825	28.048	26.593	25.379	26.601	28.058	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	D_BX	Emerging market and developing economies	External debt, total		Percent of exports of goods and services			108.629	123.256	156.594	178.323	180.882	208.610	260.515	245.918	225.496	206.495	197.118	202.444	188.186	198.616	190.575	170.539	159.080	147.673	172.059	167.613	134.716	138.568	131.070	117.706	103.040	85.167	79.770	83.196	73.104	100.023	91.149	82.081	87.390	95.090	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DS	Emerging market and developing economies	External debt, total debt service		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	186.728	190.486	222.348	249.224	258.117	346.238	401.701	460.782	494.166	536.456	579.396	661.716	668.943	757.652	764.442	829.102	1,038.890	1,213.199	1,352.163	1,695.231	1,681.167	1,801.263	2,241.071	2,647.485	3,033.898	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DS_NGDPD	Emerging market and developing economies	External debt, total debt service		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.599	4.754	5.880	6.250	5.703	7.043	7.119	7.300	7.408	8.330	9.311	9.702	9.763	11.052	9.847	8.966	9.404	9.272	8.387	8.758	9.059	8.076	8.515	9.516	10.227	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DS_BX	Emerging market and developing economies	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	39.063	38.709	38.737	30.624	34.575	31.514	31.823	36.567	34.970	36.764	33.963	39.180	40.456	37.652	38.525	40.103	33.370	27.932	28.092	27.045	25.071	25.785	32.261	27.608	27.514	31.251	34.734	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSI	Emerging market and developing economies	External debt, total debt service, interest		U.S. dollars	Billions		36.900	49.226	54.997	53.042	55.239	61.015	58.826	57.833	60.940	63.639	63.557	70.353	79.291	82.507	82.544	100.278	107.016	109.668	125.119	140.104	131.619	130.510	131.747	122.340	128.726	146.225	173.705	206.649	218.678	200.551	212.511	237.358	275.013	301.150	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSI_NGDPD	Emerging market and developing economies	External debt, total debt service, interest		Percent of GDP			1.378	1.761	2.077	2.031	2.114	2.292	2.153	1.918	1.833	1.747	1.245	1.481	1.933	1.779	1.643	1.736	1.659	1.602	1.894	2.188	1.874	1.851	1.877	1.545	1.366	1.297	1.300	1.256	1.106	1.061	0.935	0.886	0.971	1.002	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSI_BX	Emerging market and developing economies	External debt, total debt service, interest		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	15.398	14.611	13.672	10.527	11.086	9.398	9.996	8.672	8.629	8.190	7.453	9.084	9.765	7.453	7.498	6.963	5.324	4.323	3.941	3.863	3.825	3.318	3.840	3.255	2.913	3.231	3.433	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSP	Emerging market and developing economies	External debt, total debt service, amortization		U.S. dollars	Billions		48.082	55.915	58.456	54.221	68.581	74.291	92.825	93.788	106.931	123.380	126.930	151.995	169.933	175.610	263.694	301.423	353.765	393.072	417.284	444.248	534.660	543.291	629.682	648.796	707.990	896.718	1,046.875	1,149.465	1,484.063	1,484.898	1,595.616	2,014.725	2,380.387	2,739.120	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSP_NGDPD	Emerging market and developing economies	External debt, total debt service, amortization		Percent of GDP			1.796	2.000	2.207	2.077	2.624	2.791	3.397	3.110	3.216	3.387	2.487	3.199	4.142	3.787	5.248	5.219	5.486	5.741	6.316	6.937	7.611	7.705	8.972	8.194	7.512	7.954	7.838	6.985	7.506	7.858	7.022	7.524	8.404	9.115	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
200	DSP_BX	Emerging market and developing economies	External debt, total debt service, amortization		Percent of exports of goods and services			10.139	11.372	13.089	13.059	15.878	17.828	25.773	22.108	22.598	23.427	20.088	23.190	21.365	21.628	27.597	26.114	28.341	26.918	30.362	30.910	29.883	30.838	32.884	28.002	23.547	23.893	23.005	21.043	22.252	28.180	24.211	24.459	27.786	31.054	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
