WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	Estimates Start After 
505	TMG_RPCH	Emerging and developing Asia	Volume of imports of goods		Percent change			7.590	16.288	4.397	9.219	-3.115	-4.124	2.087	11.888	16.391	15.530	17.424	7.105	8.739	12.922	22.403	19.480	6.560	3.454	-6.564	3.392	16.070	3.591	12.339	17.744	19.250	12.134	11.841	12.168	6.945	-2.382	19.171	11.921	5.539	5.894	4.171	2.834	3.431	3.421	4.577	4.734	5.006	5.084	
505	TX_RPCH	Emerging and developing Asia	Volume of exports of goods and services		Percent change			8.138	-7.637	-3.968	8.027	10.443	-1.304	9.928	6.470	15.488	14.913	8.204	13.288	11.358	11.775	16.013	14.817	5.651	10.790	7.720	1.484	19.642	1.938	13.641	15.946	20.972	17.091	19.043	14.678	6.863	-8.493	20.928	12.030	4.550	6.765	4.962	0.233	2.481	3.392	4.429	4.813	5.044	5.430	
505	TXG_RPCH	Emerging and developing Asia	Volume of exports of goods		Percent change			5.556	-9.215	-3.015	7.854	11.610	-2.008	9.295	14.501	9.961	14.252	7.825	14.483	12.373	11.786	16.257	13.581	6.366	13.525	11.341	3.537	21.522	2.104	13.577	17.166	19.763	16.363	18.774	13.536	6.007	-8.478	23.288	9.545	5.317	7.465	4.842	-0.468	1.927	3.074	4.069	4.481	4.758	5.108	
505	TTPCH	Emerging and developing Asia	Terms of trade of goods and services		Percent change			-0.582	15.610	1.437	-1.828	2.490	-2.157	-11.239	5.619	-6.009	1.475	1.906	0.114	0.307	0.653	1.169	2.168	1.262	-1.717	-2.097	0.463	-3.223	-0.061	-0.540	-0.779	-1.839	-0.932	-0.778	0.283	-1.036	2.878	-4.745	-2.389	1.283	0.857	1.986	6.979	1.930	-2.734	-1.880	-1.580	-0.919	-0.755	
505	TTTPCH	Emerging and developing Asia	Terms of trade of goods		Percent change			-2.875	18.329	2.017	-0.598	2.793	-2.790	-11.274	-0.258	3.918	0.859	-0.861	-0.854	-0.735	0.726	1.711	1.534	-0.538	-2.348	-1.210	-6.387	-4.675	-0.045	-0.652	-0.778	-2.718	-1.030	-0.697	0.130	-1.317	3.258	-6.414	-2.445	1.246	1.105	2.441	9.217	4.126	-2.235	-1.115	-0.974	-0.500	-0.406	
505	TXGM_D	Emerging and developing Asia	Export price of manufactures		U.S. dollars; index, 2000=100																																													
505	TXGM_DPCH	Emerging and developing Asia	Export price of manufactures		U.S. dollars; annual percent change																																													
505	LUR	Emerging and developing Asia	Unemployment rate		Percent of total labor force																																													
505	LE	Emerging and developing Asia	Employment		Index, 2000=100																																													
505	GGR_NGDP	Emerging and developing Asia	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18.048	17.545	16.416	15.147	14.881	14.639	14.480	14.554	13.983	14.726	15.032	16.197	16.628	17.027	17.469	17.863	18.498	19.282	21.616	21.908	22.467	24.398	25.315	25.439	25.616	26.285	25.573	25.585	25.518	25.366	25.206	25.015	
505	GGX_NGDP	Emerging and developing Asia	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17.254	17.312	15.943	15.568	16.541	17.223	18.521	18.852	20.356	20.966	20.855	20.261	20.243	20.346	20.366	23.361	25.320	23.982	25.968	27.219	27.430	27.558	29.584	29.172	28.844	28.528	28.173	28.010	27.823	
505	GGXCNL_NGDP	Emerging and developing Asia	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.108	-2.430	-1.303	-1.088	-1.987	-3.241	-3.795	-3.820	-4.159	-4.339	-3.829	-2.792	-2.380	-1.847	-1.085	-1.746	-3.413	-1.515	-1.569	-1.904	-1.991	-1.942	-3.299	-3.599	-3.258	-3.010	-2.807	-2.804	-2.808	
505	GGSB_NPGDP	Emerging and developing Asia	General government structural balance		Percent of potential GDP																																													
505	GGXONLB_NGDP	Emerging and developing Asia	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.658	-0.741	-0.133	0.095	-0.353	-1.266	-1.666	-1.946	-2.138	-2.377	-1.923	-1.047	-0.662	-0.196	0.448	-0.391	-2.046	-0.201	-0.302	-0.688	-0.766	-0.682	-2.044	-2.197	-1.728	-1.388	-1.120	-1.084	-1.068	
505	GGXWDN_NGDP	Emerging and developing Asia	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																													
505	GGXWDG_NGDP	Emerging and developing Asia	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	51.316	51.209	51.165	50.648	48.732	46.269	43.044	43.319	39.921	43.402	41.243	40.720	41.303	42.775	44.056	46.363	48.392	50.082	51.275	51.915	52.203	52.458	
505	BCA	Emerging and developing Asia	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12.151	53.646	45.083	42.938	40.699	62.472	84.055	91.583	142.734	272.629	395.750	424.513	273.422	233.467	98.110	120.941	100.933	208.444	290.259	270.508	192.071	112.799	37.619	-11.723	-43.199	
505	BCA_NGDPD	Emerging and developing Asia	Current account balance		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.575	2.733	2.090	1.856	1.668	2.335	2.752	2.586	3.491	5.622	6.443	5.739	3.404	2.413	0.851	0.952	0.727	1.388	1.864	1.656	1.088	0.587	0.179	-0.051	-0.170	
505	BM	Emerging and developing Asia	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	527.878	454.939	485.359	604.271	603.307	683.594	847.129	1,116.258	1,325.907	1,560.053	1,885.105	2,263.341	2,001.588	2,627.353	3,362.808	3,558.665	3,723.073	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	BX	Emerging and developing Asia	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	536.689	513.949	537.540	653.088	646.607	738.567	907.759	1,180.473	1,442.707	1,782.608	2,188.161	2,569.716	2,196.008	2,810.624	3,447.848	3,654.669	3,876.511	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	BF	Emerging and developing Asia	Financial account balance		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-20.053	33.013	26.781	20.834	31.188	72.614	95.210	101.057	157.847	281.265	429.370	443.937	211.194	141.286	65.642	11.503	33.512	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	BFD	Emerging and developing Asia	Direct investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-60.900	-57.874	-54.475	-45.738	-46.734	-58.978	-60.003	-74.444	-112.722	-125.454	-171.226	-153.659	-115.297	-224.882	-277.899	-222.947	-273.968	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	BFP	Emerging and developing Asia	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-13.386	9.910	6.117	7.266	18.322	10.399	-26.544	-43.125	-17.275	44.227	-59.189	5.868	-70.438	-96.066	-58.685	-115.741	-64.668	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	BFF	Emerging and developing Asia	Financial derivatives, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.174	-0.269	-3.153	2.013	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	BFO	Emerging and developing Asia	Other investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	24.326	55.195	45.071	47.402	-2.967	8.934	21.769	-28.410	12.253	-15.681	22.275	114.240	-63.923	-104.277	-30.651	215.537	-81.057	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	BFRA	Emerging and developing Asia	Change in reserves		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.990	26.625	30.907	13.065	62.480	111.847	160.320	247.325	275.021	377.769	637.567	476.458	462.064	566.666	434.435	135.177	451.680	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	D	Emerging and developing Asia	External debt, total		U.S. dollars	Billions		97.591	112.825	122.703	136.873	149.808	171.826	198.221	229.163	248.600	263.709	309.726	336.081	370.791	424.788	478.173	532.988	568.646	631.356	668.682	666.519	628.636	667.268	672.465	701.468	783.361	819.051	919.930	1,087.000	1,149.848	1,327.112	1,712.351	2,140.001	2,418.830	2,878.812	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	D_NGDPD	Emerging and developing Asia	External debt, total		Percent of GDP			12.995	15.096	16.109	17.020	17.852	20.917	23.528	24.869	23.995	23.814	27.907	30.082	29.308	29.602	31.939	29.739	28.008	29.366	34.159	30.985	27.263	27.431	25.208	23.026	22.190	20.099	19.035	17.747	15.590	16.557	17.728	18.594	19.077	20.776	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	D_BX	Emerging and developing Asia	External debt, total		Percent of exports of goods and services			132.057	151.031	172.875	187.286	181.684	219.217	252.573	231.965	206.408	186.069	187.698	178.925	170.665	169.292	159.089	143.229	140.905	116.081	130.682	124.684	96.923	103.900	91.596	77.714	66.693	57.055	51.859	49.879	44.952	60.662	61.144	62.307	66.434	74.506	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	DS	Emerging and developing Asia	External debt, total debt service		U.S. dollars	Billions		10.033	14.162	18.699	20.053	25.187	30.286	34.183	37.219	40.674	47.137	47.132	59.496	71.817	79.042	93.780	127.684	148.133	166.277	179.753	163.224	151.290	156.179	251.097	258.930	247.624	320.307	360.800	416.477	500.256	530.284	642.169	933.003	1,244.268	1,429.258	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	DS_NGDPD	Emerging and developing Asia	External debt, total debt service		Percent of GDP			1.338	1.898	2.459	2.497	3.006	3.692	4.064	4.044	3.930	4.261	4.252	5.333	5.684	5.515	6.273	7.134	7.304	7.888	9.190	7.595	6.566	6.425	9.419	8.506	7.020	7.866	7.470	6.803	6.787	6.619	6.651	8.110	9.817	10.318	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	DS_BX	Emerging and developing Asia	External debt, total debt service		Percent of exports of goods and services			14.133	17.489	24.179	24.749	26.503	31.565	36.094	33.441	30.748	27.565	27.105	30.319	29.440	28.533	27.793	34.254	39.328	31.215	35.203	30.602	23.360	24.353	34.248	28.726	21.106	22.337	20.357	19.125	19.574	24.257	22.947	27.184	34.199	37.015	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	DSI	Emerging and developing Asia	External debt, total debt service, interest		U.S. dollars	Billions		4.150	5.923	7.392	7.528	9.252	10.004	10.845	12.127	13.276	14.616	12.267	16.988	18.534	19.045	22.271	26.252	28.913	26.522	31.746	30.150	30.935	30.082	27.329	27.411	27.963	33.665	37.486	46.538	49.448	49.975	57.419	74.690	90.750	105.968	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	DSI_NGDPD	Emerging and developing Asia	External debt, total debt service, interest		Percent of GDP			0.551	0.790	0.967	0.933	1.099	1.211	1.283	1.311	1.277	1.315	1.101	1.514	1.459	1.323	1.483	1.461	1.420	1.254	1.618	1.398	1.337	1.233	1.021	0.897	0.790	0.823	0.773	0.758	0.669	0.622	0.593	0.648	0.714	0.763	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	DSI_BX	Emerging and developing Asia	External debt, total debt service, interest		Percent of exports of goods and services			6.141	7.372	10.109	10.453	11.437	13.117	13.718	12.665	11.375	10.652	7.299	8.959	7.512	6.779	6.592	6.488	6.518	4.979	6.219	5.653	4.777	4.692	3.728	3.041	2.384	2.348	2.115	2.137	1.935	2.286	2.052	2.176	2.494	2.744	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	DSP	Emerging and developing Asia	External debt, total debt service, amortization		U.S. dollars	Billions		5.882	8.239	11.307	12.525	15.935	20.282	23.338	25.093	27.398	32.521	34.865	42.508	53.283	59.997	71.509	101.432	119.220	139.755	148.007	133.074	120.355	126.097	223.769	231.519	219.660	286.641	323.314	369.939	450.807	480.308	584.750	858.313	1,153.518	1,323.290	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	DSP_NGDPD	Emerging and developing Asia	External debt, total debt service, amortization		Percent of GDP			0.781	1.099	1.479	1.552	1.892	2.455	2.760	2.713	2.636	2.927	3.129	3.790	4.195	4.167	4.761	5.643	5.855	6.608	7.541	6.170	5.202	5.168	8.364	7.579	6.203	7.011	6.667	6.022	6.095	5.980	6.043	7.441	9.079	9.533	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	DSP_BX	Emerging and developing Asia	External debt, total debt service, amortization		Percent of exports of goods and services			8.068	10.228	14.082	14.214	14.871	18.434	22.112	20.926	19.433	16.845	19.712	21.348	21.928	21.754	21.201	27.766	32.827	26.244	28.994	24.956	18.588	19.667	30.525	25.689	18.725	19.992	18.244	16.990	17.641	21.974	20.897	25.010	31.708	34.274	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
505	PALLFNFW	Emerging and developing Asia	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																													
505	PNFUELW	Emerging and developing Asia	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																													
505	PINDUW	Emerging and developing Asia	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																													
505	POILAPSP	Emerging and developing Asia	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																												
505	POILBRE	Emerging and developing Asia	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																												
505	POILDUB	Emerging and developing Asia	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																												
505	POILWTI	Emerging and developing Asia	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																												
505	PNRGW	Emerging and developing Asia	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																													
505	POILAPSPW	Emerging and developing Asia	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																													
505	PNGASW	Emerging and developing Asia	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																													
505	PNGASEU	Emerging and developing Asia	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																												
505	PNGASJP	Emerging and developing Asia	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																												
505	PNGASUS	Emerging and developing Asia	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																												
505	PCOALW	Emerging and developing Asia	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																													
505	PCOALAU	Emerging and developing Asia	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																												
505	PCOALSA	Emerging and developing Asia	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																												
505	PFANDBW	Emerging and developing Asia	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																													
505	PFOODW	Emerging and developing Asia	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																													
505	PCEREW	Emerging and developing Asia	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																													
505	PWHEAMT	Emerging and developing Asia	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																												
505	PMAIZMT	Emerging and developing Asia	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																												
505	PRICENPQ	Emerging and developing Asia	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																												
505	PBARL	Emerging and developing Asia	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																												
505	PVOILW	Emerging and developing Asia	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																													
505	PSOYB	Emerging and developing Asia	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																												
505	PSMEA	Emerging and developing Asia	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																												
505	PSOIL	Emerging and developing Asia	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																												
505	PROIL	Emerging and developing Asia	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																												
505	PPOIL	Emerging and developing Asia	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																												
505	PSUNO	Emerging and developing Asia	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																												
505	POLVOIL	Emerging and developing Asia	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																												
505	PFISH	Emerging and developing Asia	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																												
505	PGNUTS	Emerging and developing Asia	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																												
505	PMEATW	Emerging and developing Asia	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																													
505	PBEEF	Emerging and developing Asia	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																												
505	PLAMB	Emerging and developing Asia	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																												
505	PPORK	Emerging and developing Asia	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																												
505	PPOULT	Emerging and developing Asia	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																												
505	PSEAFW	Emerging and developing Asia	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																													
505	PSALM	Emerging and developing Asia	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																												
505	PSHRI	Emerging and developing Asia	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																												
505	PSUGAW	Emerging and developing Asia	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																													
505	PSUGAISA	Emerging and developing Asia	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																												
505	PSUGAUSA	Emerging and developing Asia	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																												
505	PSUGAEEC	Emerging and developing Asia	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																												
505	PBANSOP	Emerging and developing Asia	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																												
505	PORANG	Emerging and developing Asia	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																												
505	PBEVEW	Emerging and developing Asia	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																													
505	PCOFFW	Emerging and developing Asia	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																													
505	PCOFFOTM	Emerging and developing Asia	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																												
505	PCOFFROB	Emerging and developing Asia	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																												
505	PCOCO	Emerging and developing Asia	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																												
505	PTEA	Emerging and developing Asia	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																												
505	PRAWMW	Emerging and developing Asia	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																													
505	PTIMBW	Emerging and developing Asia	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																													
505	PHARDW	Emerging and developing Asia	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																													
505	PLOGSK	Emerging and developing Asia	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																												
505	PSAWMAL	Emerging and developing Asia	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																												
505	PSOFTW	Emerging and developing Asia	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																													
505	PLOGORE	Emerging and developing Asia	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																												
505	PSAWORE	Emerging and developing Asia	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																												
505	PCOTTIND	Emerging and developing Asia	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																												
505	PWOOLW	Emerging and developing Asia	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																													
505	PWOOLF	Emerging and developing Asia	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																												
505	PWOOLC	Emerging and developing Asia	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																												
505	PRUBB	Emerging and developing Asia	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																												
505	PHIDE	Emerging and developing Asia	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																												
505	PMETAW	Emerging and developing Asia	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																													
