WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	Estimates Start After 
200	POLVOIL	Emerging market and developing economies	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																														
200	PFISH	Emerging market and developing economies	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																														
200	PGNUTS	Emerging market and developing economies	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																														
200	PMEATW	Emerging market and developing economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																															
200	PBEEF	Emerging market and developing economies	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																														
200	PLAMB	Emerging market and developing economies	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																														
200	PPORK	Emerging market and developing economies	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																														
200	PPOULT	Emerging market and developing economies	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																														
200	PSEAFW	Emerging market and developing economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																															
200	PSALM	Emerging market and developing economies	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																														
200	PSHRI	Emerging market and developing economies	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																														
200	PSUGAW	Emerging market and developing economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																															
200	PSUGAISA	Emerging market and developing economies	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																														
200	PSUGAUSA	Emerging market and developing economies	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																														
200	PSUGAEEC	Emerging market and developing economies	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																														
200	PBANSOP	Emerging market and developing economies	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																														
200	PORANG	Emerging market and developing economies	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																														
200	PBEVEW	Emerging market and developing economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																															
200	PCOFFW	Emerging market and developing economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																															
200	PCOFFOTM	Emerging market and developing economies	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																														
200	PCOFFROB	Emerging market and developing economies	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																														
200	PCOCO	Emerging market and developing economies	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																														
200	PTEA	Emerging market and developing economies	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																														
200	PRAWMW	Emerging market and developing economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																															
200	PTIMBW	Emerging market and developing economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																															
200	PHARDW	Emerging market and developing economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																															
200	PLOGSK	Emerging market and developing economies	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																														
200	PSAWMAL	Emerging market and developing economies	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																														
200	PSOFTW	Emerging market and developing economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																															
200	PLOGORE	Emerging market and developing economies	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																														
200	PSAWORE	Emerging market and developing economies	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																														
200	PCOTTIND	Emerging market and developing economies	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																														
200	PWOOLW	Emerging market and developing economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																															
200	PWOOLF	Emerging market and developing economies	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																														
200	PWOOLC	Emerging market and developing economies	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																														
200	PRUBB	Emerging market and developing economies	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																														
200	PHIDE	Emerging market and developing economies	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																														
200	PMETAW	Emerging market and developing economies	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																															
200	PCOPP	Emerging market and developing economies	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																														
200	PALUM	Emerging market and developing economies	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																														
200	PIORECR	Emerging market and developing economies	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																														
200	PTIN	Emerging market and developing economies	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																														
200	PNICK	Emerging market and developing economies	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																														
200	PZINC	Emerging market and developing economies	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																														
200	PLEAD	Emerging market and developing economies	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																														
200	PURAN	Emerging market and developing economies	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																														
901	NGDP_RPCH	Commonwealth of Independent States	Gross domestic product, constant prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-9.637	-13.869	-5.337	-3.568	1.441	-3.808	5.442	9.283	6.086	5.294	7.766	8.015	6.867	8.927	9.044	5.339	-6.337	4.642	5.325	3.660	2.487	1.051	-1.950	0.424	2.140	2.350	2.353	2.376	2.263	2.055	2.124	
901	NGDP_RPCHMK	Commonwealth of Independent States	Gross domestic product, constant prices		Percent change (market exchange rates)																																															
901	NGDPD	Commonwealth of Independent States	Gross domestic product, current prices		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	137.416	264.296	380.392	427.272	530.893	554.297	403.286	305.535	375.294	436.984	489.586	604.417	819.376	1,061.526	1,377.010	1,808.751	2,308.797	1,735.043	2,132.372	2,655.499	2,865.504	3,012.347	2,732.227	1,899.890	1,750.781	2,081.881	2,131.729	2,244.266	2,317.014	2,394.231	2,478.064	2,590.765	
901	PPPGDP	Commonwealth of Independent States	Gross domestic product, current prices		Purchasing power parity; international dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2,334.677	2,156.926	1,893.372	1,827.919	1,793.339	1,849.303	1,796.894	1,921.032	2,145.613	2,324.877	2,486.048	2,728.455	3,025.763	3,331.380	3,734.443	4,179.222	4,486.448	4,220.969	4,467.081	4,801.868	5,071.808	5,286.963	5,439.207	5,384.357	5,464.070	5,686.162	5,954.166	6,223.516	6,492.219	6,761.828	7,027.987	7,314.223	
901	NGDP_D	Commonwealth of Independent States	Gross domestic product, deflator		Index, 2000=100																																															
901	NGDPRPPPPC	Commonwealth of Independent States	Gross domestic product per capita, constant prices		Purchasing power parity; 2011 international dollar	Units		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12,030.521	10,867.789	9,366.070	8,864.629	8,551.615	8,674.995	8,350.044	8,809.377	9,655.411	10,255.945	10,816.948	11,673.080	12,618.811	13,479.765	14,660.656	15,959.152	16,756.812	15,598.217	16,265.771	17,023.979	17,568.736	17,921.782	18,165.015	17,712.036	17,705.104	18,008.971	18,324.823	18,710.430	19,101.765	19,489.721	19,845.850	20,223.805	
901	PPPPC	Commonwealth of Independent States	Gross domestic product per capita, current prices		Purchasing power parity; international dollars	Units		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8,254.859	7,633.717	6,719.360	6,492.966	6,378.391	6,581.994	6,406.755	6,856.789	7,683.290	8,340.152	8,935.527	9,821.813	10,903.398	12,010.091	13,457.547	15,043.036	16,102.108	15,103.056	15,932.939	17,023.979	17,905.723	18,585.995	19,194.687	18,916.189	19,115.475	19,813.180	20,628.915	21,511.713	22,380.356	23,260.047	24,125.733	25,059.909	
901	NGAP_NPGDP	Commonwealth of Independent States	Output gap		Percent of potential GDP																																															
901	PPPSH	Commonwealth of Independent States	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.074	6.262	5.227	4.768	4.426	4.309	4.033	4.108	4.282	4.433	4.534	4.694	4.817	4.908	5.069	5.241	5.363	5.028	4.997	5.054	5.077	5.031	4.909	4.653	4.527	4.460	4.403	4.349	4.297	4.241	4.181	4.122	
901	NID_NGDP	Commonwealth of Independent States	Investment		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	37.856	30.233	25.407	24.101	22.505	20.407	17.161	15.761	18.954	21.165	20.214	20.295	20.673	20.420	22.087	25.482	24.082	17.735	21.230	24.446	24.729	23.555	22.857	22.826	24.307	24.469	22.036	23.218	23.700	24.037	24.117	24.791	
901	NGSD_NGDP	Commonwealth of Independent States	Gross national savings		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	35.692	28.135	25.802	24.948	23.030	18.909	14.876	23.526	30.609	27.714	25.975	25.915	28.387	28.663	28.729	28.924	28.630	20.395	24.590	28.544	27.139	24.262	25.074	25.973	24.804	25.807	26.312	26.692	26.527	26.580	26.552	26.890	
901	PCPIPCH	Commonwealth of Independent States	Inflation, average consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,160.215	443.503	223.345	51.695	17.335	25.000	72.078	23.444	20.216	14.092	12.363	10.377	12.092	9.465	9.682	15.448	11.063	7.184	9.759	6.195	6.456	8.086	15.530	8.265	5.452	4.512	5.663	5.153	4.994	4.886	4.550	
901	PCPIEPCH	Commonwealth of Independent States	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,305.237	294.909	134.486	25.718	12.991	67.752	36.167	21.702	16.923	13.201	11.318	11.307	10.344	9.207	12.962	13.776	8.549	8.829	8.697	6.320	6.150	11.375	14.009	6.549	4.702	4.843	5.953	5.063	4.926	4.863	4.692	
901	FLIBOR3	Commonwealth of Independent States	Three-month London interbank offered rate (LIBOR)		Percent																																															
901	TRADEPCH	Commonwealth of Independent States	Trade volume of goods and services		Percent change																																															
901	TM_RPCH	Commonwealth of Independent States	Volume of imports of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.830	0.698	11.555	10.021	8.282	-13.226	-20.137	8.321	20.706	11.581	14.372	14.192	10.758	20.726	28.745	18.896	-27.559	18.479	18.455	8.664	0.394	-7.860	-19.644	-2.700	13.917	5.290	4.631	3.101	3.100	2.726	3.049	
901	TMG_RPCH	Commonwealth of Independent States	Volume of imports of goods		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.904	-0.393	5.575	12.806	9.353	-12.623	-22.172	11.819	19.650	10.662	14.038	13.246	10.134	24.207	29.824	18.567	-30.506	20.208	19.185	7.313	-2.298	-8.816	-19.934	0.469	14.796	5.561	4.918	3.427	3.492	3.101	3.313	
901	TX_RPCH	Commonwealth of Independent States	Volume of exports of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.280	-1.514	8.356	8.172	2.253	-0.981	-3.222	7.285	5.444	8.719	12.884	14.159	5.941	7.336	8.643	6.761	-8.746	7.718	3.546	2.596	1.778	-1.788	-1.762	0.218	8.035	5.005	2.876	2.620	2.919	2.999	3.089	
901	TXG_RPCH	Commonwealth of Independent States	Volume of exports of goods		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.736	-0.868	8.702	5.874	1.608	0.659	0.180	11.796	4.773	8.271	12.753	13.467	4.836	5.723	6.919	3.589	-6.480	7.885	0.996	1.325	0.784	-0.720	1.953	0.411	7.818	3.419	3.067	2.837	3.116	3.105	3.402	
901	TTPCH	Commonwealth of Independent States	Terms of trade of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.148	4.086	3.197	5.154	-0.512	-10.353	6.663	15.063	-2.239	-0.121	-0.624	5.497	9.226	10.399	5.912	16.063	-23.879	11.903	17.831	0.199	-5.694	-2.122	-19.214	-11.390	8.959	9.857	-1.159	-0.765	-0.957	-0.601	-1.175	
901	TTTPCH	Commonwealth of Independent States	Terms of trade of goods		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.658	3.985	-0.732	3.159	1.248	-10.525	6.447	18.385	-1.212	-1.102	0.566	6.609	9.312	12.690	6.990	19.324	-27.024	12.735	20.920	1.551	-6.555	-1.864	-21.962	-13.466	10.669	12.343	-1.136	-1.058	-1.057	-0.617	-1.363	
901	TXGM_D	Commonwealth of Independent States	Export price of manufactures		U.S. dollars; index, 2000=100																																															
901	TXGM_DPCH	Commonwealth of Independent States	Export price of manufactures		U.S. dollars; annual percent change																																															
901	LUR	Commonwealth of Independent States	Unemployment rate		Percent of total labor force																																															
901	LE	Commonwealth of Independent States	Employment		Index, 2000=100																																															
901	GGR_NGDP	Commonwealth of Independent States	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	31.978	30.368	32.770	33.379	33.416	33.140	33.273	36.100	36.045	36.626	36.829	32.868	32.726	34.664	34.543	33.391	33.261	30.754	31.297	32.144	33.939	33.863	33.316	32.789	32.482	32.199	
901	GGX_NGDP	Commonwealth of Independent States	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	38.761	33.012	31.010	31.777	33.229	32.301	30.204	30.324	29.763	32.248	33.273	37.875	35.203	32.974	33.881	34.115	33.955	34.127	34.731	34.070	32.864	32.677	32.403	32.301	32.331	32.331	
901	GGXCNL_NGDP	Commonwealth of Independent States	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-6.469	-2.496	1.945	2.100	0.269	0.923	3.147	5.776	6.282	4.378	3.556	-5.007	-2.478	1.691	0.662	-0.724	-0.694	-3.373	-3.434	-1.926	1.075	1.186	0.913	0.488	0.151	-0.133	
901	GGSB_NPGDP	Commonwealth of Independent States	General government structural balance		Percent of potential GDP																																															
901	GGXONLB_NGDP	Commonwealth of Independent States	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.744	2.065	5.661	4.387	1.945	2.118	4.102	6.509	6.752	4.395	3.730	-5.266	-2.274	2.043	0.911	-0.345	-0.242	-2.916	-2.755	-1.215	1.933	2.010	1.707	1.272	0.950	0.699	
901	GGXWDN_NGDP	Commonwealth of Independent States	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																															
901	GGXWDG_NGDP	Commonwealth of Independent States	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	82.444	53.899	43.907	36.450	28.158	20.771	14.940	10.486	8.762	9.095	12.859	13.925	14.158	14.574	15.708	19.470	21.994	22.324	21.876	21.807	21.778	22.081	22.360	22.893	23.725	
901	BCA	Commonwealth of Independent States	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-3.709	-0.257	4.996	3.814	5.222	-6.387	-7.392	25.579	46.891	31.263	29.030	33.716	62.561	87.496	94.114	66.574	108.826	43.186	68.863	107.321	67.453	17.928	57.641	53.064	0.777	23.484	86.359	73.930	61.541	56.667	55.725	49.694	
901	BCA_NGDPD	Commonwealth of Independent States	Current account balance		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.699	-0.097	1.316	0.893	0.984	-1.152	-1.833	8.372	12.495	7.154	5.930	5.578	7.635	8.242	6.835	3.681	4.714	2.489	3.229	4.041	2.354	0.595	2.110	2.793	0.044	1.128	4.051	3.294	2.656	2.367	2.249	1.918	
901	BM	Commonwealth of Independent States	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	96.045	124.844	136.270	144.532	122.292	93.196	104.841	124.565	138.425	171.914	223.697	277.438	350.624	473.589	614.453	425.065	530.456	680.685	742.705	766.116	688.804	485.412	458.198	541.289	593.250	626.055	n/a	n/a	n/a	n/a	
901	BX	Commonwealth of Independent States	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	101.510	130.956	146.739	146.444	126.662	124.936	159.025	160.547	173.508	218.067	299.510	387.640	483.097	584.812	790.805	523.926	668.926	883.404	912.467	898.149	843.649	588.115	506.107	619.141	742.528	761.553	n/a	n/a	n/a	n/a	
901	BF	Commonwealth of Independent States	Financial account balance		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21.507	1.054	7.818	1.674	-6.247	15.970	51.313	16.574	12.078	25.045	56.257	74.981	106.423	48.894	103.396	28.976	87.420	103.018	62.621	2.561	12.222	53.915	3.746	29.116	88.170	76.080	n/a	n/a	n/a	n/a	
901	BFD	Commonwealth of Independent States	Direct investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.461	-3.041	-4.449	-5.757	-5.434	-4.692	-2.259	-4.652	-5.075	-5.255	-13.048	-8.985	-22.402	-30.013	-49.603	-15.489	-8.545	-15.209	-27.597	-3.637	19.167	0.647	-34.267	-1.556	2.553	1.909	n/a	n/a	n/a	n/a	
901	BFP	Commonwealth of Independent States	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.070	1.611	-2.613	-3.582	-0.390	-0.300	10.812	3.390	-0.039	4.863	-1.386	2.744	-6.926	3.778	36.329	-6.095	-14.248	17.933	3.538	-0.234	28.845	11.959	-2.394	-17.406	-0.593	-2.882	n/a	n/a	n/a	n/a	
901	BFF	Commonwealth of Independent States	Financial derivatives, net		U.S. dollars	Billions																																														
901	BFO	Commonwealth of Independent States	Other investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	24.880	-4.441	18.639	9.064	11.701	14.613	22.771	3.323	1.996	-7.445	15.775	1.941	7.677	-93.870	132.745	36.466	35.971	64.266	44.359	27.471	73.002	38.803	29.912	18.750	19.912	9.300	n/a	n/a	n/a	n/a	
901	BFRA	Commonwealth of Independent States	Change in reserves		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.233	6.733	-4.980	1.187	-12.530	6.239	20.350	14.513	15.191	32.878	54.850	77.218	127.895	168.961	-17.281	10.916	72.396	34.166	40.907	-21.488	-114.096	-4.936	10.067	28.836	65.953	67.528	n/a	n/a	n/a	n/a	
901	D	Commonwealth of Independent States	External debt, total		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	111.055	122.045	136.696	153.627	178.822	213.098	224.212	218.995	209.386	200.170	210.447	252.003	298.014	361.143	465.608	675.400	730.954	735.530	789.271	868.829	994.843	1,120.452	985.785	896.696	903.920	932.266	951.553	995.389	n/a	n/a	n/a	n/a	
901	D_NGDPD	Commonwealth of Independent States	External debt, total		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	80.817	46.177	35.936	35.955	33.683	38.445	55.596	71.676	55.792	45.807	42.985	41.693	36.371	34.021	33.813	37.341	31.660	42.393	37.014	32.718	34.718	37.195	36.080	47.197	51.630	44.780	44.638	44.353	n/a	n/a	n/a	n/a	
901	D_BX	Commonwealth of Independent States	External debt, total		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20.669	28.501	130.447	117.312	121.864	145.515	177.017	175.286	131.669	124.680	121.289	115.562	99.501	93.164	96.380	115.490	92.432	140.388	117.991	98.350	109.028	124.751	116.848	152.469	178.603	150.574	128.151	130.705	n/a	n/a	n/a	n/a	
901	DS	Commonwealth of Independent States	External debt, total debt service		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12.621	6.661	6.010	10.183	13.743	18.364	40.493	41.111	70.467	54.732	65.734	71.354	98.597	127.517	178.257	232.747	318.753	219.785	234.472	245.343	276.725	354.447	348.898	253.999	199.028	205.090	219.565	215.315	n/a	n/a	n/a	n/a	
901	DS_NGDPD	Commonwealth of Independent States	External debt, total debt service		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9.185	2.520	1.580	2.383	2.589	3.313	10.041	13.455	18.776	12.525	13.426	11.805	12.033	12.013	12.945	12.868	13.806	12.667	10.996	9.239	9.657	11.766	12.770	13.369	11.368	9.851	10.300	9.594	n/a	n/a	n/a	n/a	
901	DS_BX	Commonwealth of Independent States	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.111	1.487	5.782	7.776	9.366	12.540	31.970	32.906	44.312	34.091	37.885	32.721	32.919	32.896	36.899	39.799	40.307	41.950	35.052	27.772	30.327	39.464	41.356	43.189	39.325	33.125	29.570	28.273	n/a	n/a	n/a	n/a	
901	DSI	Commonwealth of Independent States	External debt, total debt service, interest		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.501	5.118	2.652	7.096	6.693	8.359	16.904	12.701	12.700	11.240	10.186	11.823	15.401	15.018	20.589	27.599	33.319	29.440	29.482	31.406	35.495	40.703	38.897	33.779	32.233	27.164	33.112	39.309	n/a	n/a	n/a	n/a	
901	DSI_NGDPD	Commonwealth of Independent States	External debt, total debt service, interest		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.003	1.937	0.697	1.661	1.261	1.508	4.191	4.157	3.384	2.572	2.081	1.956	1.880	1.415	1.495	1.526	1.443	1.697	1.383	1.183	1.239	1.351	1.424	1.778	1.841	1.305	1.553	1.752	n/a	n/a	n/a	n/a	
