WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Estimates Start After 
998	PCOPPW	European Union	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																										
998	PALUMW	European Union	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																										
998	PIORECRW	European Union	Iron Ore, Price Index China import Iron Ore Fines 62% FE spot (CFR Tianjin port)		Index, 2005=100																																										
998	PTINW	European Union	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																										
998	PNICKW	European Union	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																										
998	PZINCW	European Union	Zinc, Price Index high grade 98% pure		Index, 2005=100																																										
998	PLEADW	European Union	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																										
998	PURANW	European Union	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																										
200	NGDP_RPCH	Emerging market and developing economies	Gross domestic product, constant prices		Percent change			3.826	2.831	1.790	2.045	4.940	4.096	3.726	4.155	3.915	3.571	3.417	3.839	2.255	3.329	3.324	4.046	5.147	5.167	2.567	3.554	5.912	3.722	4.704	6.268	7.731	7.318	8.283	8.789	6.090	2.668	7.614	6.367	5.061	5.307	5.716	5.983	6.077	6.120	6.152	
200	NGDP_RPCHMK	Emerging market and developing economies	Gross domestic product, constant prices		Percent change (market exchange rates)																																										
200	NGDPD	Emerging market and developing economies	Gross domestic product, current prices		U.S. dollars	Billions		2,523.424	2,621.968	2,589.642	2,531.840	2,564.570	2,498.125	2,537.590	2,761.811	3,019.357	3,261.617	4,460.528	4,344.458	3,995.685	4,454.532	4,767.068	5,458.005	6,049.254	6,370.994	6,122.351	6,005.337	6,558.868	6,635.718	6,776.854	7,657.465	9,135.015	10,915.638	12,911.956	15,882.434	19,228.178	18,247.237	21,944.338	25,680.620	27,290.224	29,128.858	31,215.722	33,721.877	36,520.940	39,607.043	42,984.716	
200	NGDP_D	Emerging market and developing economies	Gross domestic product, deflator		Index, 2000=100																																										
200	NGAP_NPGDP	Emerging market and developing economies	Output gap		Percent of potential GDP																																										
200	PPPGDP	Emerging market and developing economies	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		3,493.957	3,913.533	4,212.312	4,453.182	4,837.117	5,182.264	5,482.178	5,863.696	6,279.357	6,727.941	7,220.456	7,732.576	9,994.013	10,497.690	11,009.030	11,676.498	12,489.336	13,389.451	13,879.912	14,563.287	15,771.222	16,705.275	17,756.153	19,300.415	21,371.061	23,628.764	26,385.788	29,499.804	31,963.357	32,988.358	35,941.154	38,876.332	41,503.169	44,396.567	47,843.701	51,704.131	55,964.268	60,639.085	65,707.491	
200	PPPPC	Emerging market and developing economies	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		1,100.618	1,207.461	1,272.154	1,317.541	1,402.428	1,472.334	1,522.537	1,595.118	1,674.975	1,759.511	1,842.617	1,936.978	2,292.557	2,367.556	2,440.262	2,542.350	2,678.193	2,824.086	2,850.910	2,952.542	3,147.643	3,287.541	3,432.751	3,662.556	4,002.542	4,366.862	4,812.878	5,310.393	5,679.136	5,781.656	6,217.593	6,662.065	7,020.480	7,415.191	7,889.211	8,417.163	8,994.887	9,621.343	10,291.626	
200	PPPSH	Emerging market and developing economies	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			30.923	31.021	31.293	31.001	30.960	30.988	31.027	31.101	30.847	30.690	30.724	31.150	35.829	36.056	35.902	35.996	36.439	36.852	36.850	36.809	37.232	37.711	38.370	39.385	40.451	41.486	42.678	44.041	45.467	46.921	47.999	49.033	49.920	50.908	51.732	52.537	53.356	54.186	55.057	
200	NID_NGDP	Emerging market and developing economies	Investment		Percent of GDP			27.347	27.953	25.167	24.671	24.217	24.579	24.312	24.215	25.262	25.334	26.027	26.911	25.055	27.165	26.660	26.121	25.735	25.534	24.496	23.592	23.827	24.240	24.928	25.909	27.257	26.990	27.946	29.389	30.268	30.666	31.465	31.504	31.462	32.200	32.642	32.900	33.069	33.210	33.387	
200	NGSD_NGDP	Emerging market and developing economies	Gross national savings		Percent of GDP			27.061	25.896	22.066	21.536	21.808	21.890	20.929	22.457	22.779	23.383	23.392	21.048	22.387	24.466	24.902	24.294	24.381	24.336	22.674	23.363	25.265	24.941	26.118	27.810	29.644	30.851	32.828	33.196	33.744	32.121	32.929	33.288	32.792	33.102	33.230	33.378	33.536	33.731	33.869	
200	PCPIPCH	Emerging market and developing economies	Inflation, average consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	99.140	49.891	117.745	116.732	88.862	39.156	20.304	13.426	12.866	12.807	8.633	7.758	6.774	6.659	5.916	5.887	5.644	6.525	9.179	5.069	6.010	7.188	5.926	5.923	5.646	5.332	5.126	4.938	4.756	
200	PCPIEPCH	Emerging market and developing economies	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	94.491	83.037	52.394	129.729	127.919	69.340	29.243	16.657	11.712	15.792	9.461	8.190	7.234	7.003	6.153	6.062	5.771	6.014	7.572	7.720	5.579	6.693	6.571	5.940	5.789	5.489	5.328	5.071	4.808	4.724	
200	FLIBOR3	Emerging market and developing economies	Three-month London interbank offered rate (LIBOR)		Percent																																										
200	TRADEPCH	Emerging market and developing economies	Trade volume of goods and services		Percent change																																										
200	TM_RPCH	Emerging market and developing economies	Volume of imports of goods and services		Percent change			10.192	9.744	-7.083	-1.842	1.542	-0.623	-5.580	1.952	6.285	8.053	7.995	12.420	7.861	10.359	5.415	15.060	9.223	10.625	0.850	-0.258	12.596	2.865	7.305	9.497	16.052	11.904	12.336	14.824	8.398	-8.342	14.821	8.574	4.907	6.198	7.342	7.884	7.813	7.938	7.946	
200	TMG_RPCH	Emerging market and developing economies	Volume of imports of goods		Percent change			9.881	10.215	-5.164	-2.164	2.651	-0.431	-4.079	1.364	8.096	5.978	10.926	12.105	10.033	11.843	6.951	10.512	10.593	11.278	0.924	-0.051	13.211	3.203	7.194	10.570	16.415	11.250	11.761	14.145	7.817	-9.539	15.405	9.517	4.575	6.474	7.528	8.070	7.944	8.045	8.102	
200	TX_RPCH	Emerging market and developing economies	Volume of exports of goods and services		Percent change			0.161	0.846	-5.386	-1.731	5.040	-1.598	4.123	6.832	10.524	6.714	7.951	6.922	10.115	7.454	10.319	11.116	8.436	11.596	6.883	3.624	12.718	2.618	6.826	10.549	13.404	11.098	10.958	9.836	4.325	-7.882	13.326	6.429	3.671	4.778	6.496	7.564	7.763	7.897	7.946	
200	TXG_RPCH	Emerging market and developing economies	Volume of exports of goods		Percent change			-1.227	0.502	-6.058	-1.492	5.462	-1.929	2.816	6.397	10.219	7.007	6.933	9.303	9.001	8.063	9.838	10.243	8.773	12.341	6.389	5.767	13.321	2.586	6.240	10.758	12.361	11.131	10.318	8.838	3.566	-8.140	13.871	6.336	4.165	4.736	6.347	7.424	7.537	7.679	7.718	
200	TTPCH	Emerging market and developing economies	Terms of trade of goods and services		Percent change			22.336	1.620	-4.130	-4.284	2.323	-1.002	-16.579	3.208	-4.959	4.036	2.958	-3.602	-3.191	-0.536	0.037	4.182	3.182	-1.028	-7.175	4.127	5.819	-2.659	1.237	0.413	3.791	5.372	3.393	1.643	2.660	-4.769	2.704	3.307	0.167	-0.483	-0.916	-0.424	-0.599	-0.153	-0.385	
200	TTTPCH	Emerging market and developing economies	Terms of trade of goods		Percent change			21.046	0.555	-2.359	-3.651	2.643	-1.748	-16.619	1.772	-4.608	1.414	4.515	-5.074	-2.643	-1.682	1.630	1.658	3.358	-0.531	-7.684	3.048	7.132	-2.597	1.821	0.899	4.383	5.818	3.795	1.593	3.096	-5.433	2.581	4.096	-0.183	-0.605	-1.255	-0.800	-0.655	-0.460	-0.374	
200	TXGM_D	Emerging market and developing economies	Export price of manufactures		U.S. dollars; index, 2000=100																																										
200	TXGM_DPCH	Emerging market and developing economies	Export price of manufactures		U.S. dollars; annual percent change																																										
200	LUR	Emerging market and developing economies	Unemployment rate		Percent of total labor force																																										
200	LE	Emerging market and developing economies	Employment		Index, 2000=100																																										
200	GGR_NGDP	Emerging market and developing economies	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	23.582	23.820	23.998	24.753	25.624	27.584	28.525	28.611	29.517	26.288	27.026	28.340	28.315	27.848	27.498	27.225	26.962	26.776	26.653	
200	GGX_NGDP	Emerging market and developing economies	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25.311	26.476	27.817	27.561	26.694	26.825	27.052	27.443	28.796	30.426	29.658	29.478	29.976	29.653	29.377	29.005	28.565	28.210	27.886	
200	GGXCNL_NGDP	Emerging market and developing economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.721	-2.660	-3.810	-2.807	-1.067	0.759	1.466	1.168	0.720	-4.137	-2.632	-1.138	-1.661	-1.806	-1.879	-1.780	-1.603	-1.434	-1.233	
200	GGSB_NPGDP	Emerging market and developing economies	General government structural balance		Percent of potential GDP																																										
200	GGXONLB_NGDP	Emerging market and developing economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																										
200	GGXWDN_NGDP	Emerging market and developing economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																										
200	GGXWDG_NGDP	Emerging market and developing economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	48.580	48.860	51.477	49.605	46.395	41.223	36.463	34.505	32.401	35.333	38.838	35.812	34.686	33.875	33.350	32.441	31.386	30.141	28.709	
200	BCA	Emerging market and developing economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		30.150	-25.621	-52.547	-51.375	-31.295	-31.709	-65.063	-32.958	-43.846	-32.811	-16.533	-99.614	-82.256	-121.126	-78.781	-94.494	-68.214	-66.811	-104.434	-8.241	98.354	52.355	81.528	142.268	209.608	414.508	635.829	619.071	675.782	268.900	334.949	486.840	394.358	296.333	215.765	190.845	204.146	242.833	248.907	
200	BCA_NGDPD	Emerging market and developing economies	Current account balance		Percent of GDP			1.201	-0.958	-2.012	-2.018	-1.219	-1.267	-2.568	-1.198	-1.455	-1.000	-0.469	-2.799	-2.038	-2.710	-1.644	-1.724	-1.124	-1.036	-1.707	-0.144	1.500	0.789	1.203	1.858	2.295	3.797	4.924	3.898	3.515	1.474	1.526	1.896	1.445	1.017	0.691	0.566	0.559	0.613	0.579	
200	BM	Emerging market and developing economies	Imports of goods and services		U.S. dollars	Billions																																									
200	BX	Emerging market and developing economies	Exports of goods and services		U.S. dollars	Billions																																									
200	BFXP	Emerging market and developing economies	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions		19.175	85.453	22.642	-10.079	-27.584	4.626	13.252	14.344	10.410	28.578	39.671	103.976	106.686	119.526	100.520	187.639	165.583	107.271	56.561	36.599	86.942	94.963	47.994	195.925	262.603	312.244	308.561	691.020	278.768	320.915	599.964	495.347	144.867	336.279	n/a	n/a	n/a	n/a	n/a	
200	BFPP	Emerging market and developing economies	Private portfolio flows, net		U.S. dollars	Billions		20.756	34.127	13.437	-9.055	-14.171	-7.435	-1.877	-4.319	0.891	7.790	-9.590	11.060	16.460	48.949	46.549	17.807	39.499	2.669	-5.198	-27.976	0.005	-29.472	-39.994	33.332	67.477	36.744	-30.736	106.740	-70.207	90.412	224.497	96.712	164.902	142.280	n/a	n/a	n/a	n/a	n/a	
200	BFD	Emerging market and developing economies	Direct investment, net		U.S. dollars	Billions		3.535	18.376	21.091	13.682	13.743	10.430	10.394	9.080	16.925	17.829	21.582	29.652	35.911	55.123	79.337	92.867	118.660	151.320	154.886	166.447	148.516	169.110	150.637	153.786	198.703	277.281	301.084	439.348	479.778	334.463	400.922	473.151	446.321	477.405	n/a	n/a	n/a	n/a	n/a	
200	BFOP	Emerging market and developing economies	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions		-5.116	32.950	-11.885	-14.706	-27.157	1.631	4.735	9.583	-7.407	2.959	27.678	63.263	54.315	15.455	-25.366	76.965	7.425	-46.717	-93.127	-101.872	-61.579	-44.675	-62.650	8.807	-3.577	-1.781	38.213	144.932	-130.804	-103.961	-25.455	-74.515	-466.356	-283.406	n/a	n/a	n/a	n/a	n/a	
200	BFXG	Emerging market and developing economies	Official flows, net		U.S. dollars	Billions		-29.918	-44.446	13.655	55.978	54.136	33.226	27.679	31.647	22.444	11.805	3.140	19.091	7.324	41.789	9.027	3.786	18.322	61.082	63.098	42.906	-78.975	-11.338	40.499	-70.188	-94.204	-86.254	-181.467	-79.835	-97.861	139.217	68.214	-59.480	-41.704	-48.830	n/a	n/a	n/a	n/a	n/a	
200	BFRA	Emerging market and developing economies	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions		-40.989	-31.675	7.314	12.191	16.016	9.865	24.448	-1.124	15.316	-12.000	-30.519	-36.731	-45.269	-55.668	-43.894	-87.118	-64.426	-60.771	-19.848	-58.362	-64.362	-95.419	-167.448	-254.216	-421.562	-591.739	-758.364	-1,219.865	-734.475	-520.568	-843.149	-747.683	-402.344	-634.599	n/a	n/a	n/a	n/a	n/a	
200	D	Emerging market and developing economies	External debt, total		U.S. dollars	Billions		570.031	663.983	740.792	784.312	816.641	873.862	958.586	1,071.521	1,093.749	1,115.385	1,262.840	1,319.937	1,499.050	1,655.881	1,788.399	1,952.795	2,050.699	2,165.441	2,375.788	2,432.087	2,377.248	2,401.180	2,468.447	2,803.833	3,022.492	3,124.499	3,520.272	4,377.584	4,684.869	4,925.260	5,468.479	6,005.685	6,639.174	7,144.429	n/a	n/a	n/a	n/a	n/a	
200	D_NGDPD	Emerging market and developing economies	External debt, total		Percent of GDP			22.664	25.425	28.721	31.114	32.062	35.102	37.905	38.929	36.330	34.287	36.443	37.347	37.779	37.517	37.867	36.124	34.202	34.318	39.197	40.826	36.427	36.379	36.620	35.154	33.214	28.665	27.302	27.598	24.396	27.022	24.946	23.429	24.365	24.564	n/a	n/a	n/a	n/a	n/a	
200	D_BX	Emerging market and developing economies	External debt, total		Percent of exports of goods and services			99.172	115.211	146.009	166.904	168.113	190.018	241.992	227.419	209.801	194.295	186.884	189.679	177.202	185.062	175.296	157.089	146.496	143.160	167.366	161.667	126.901	130.985	124.148	111.663	97.024	80.226	74.499	77.321	67.783	90.915	79.640	71.647	76.413	78.228	n/a	n/a	n/a	n/a	n/a	
200	DS	Emerging market and developing economies	External debt, total debt service		U.S. dollars	Billions		84.549	105.173	114.007	107.515	125.427	137.746	151.460	151.475	168.475	186.089	202.886	222.416	249.010	254.915	333.279	389.448	462.873	523.215	549.946	587.756	637.995	642.153	744.092	772.572	834.943	1,064.795	1,244.841	1,385.813	1,727.246	1,680.163	1,715.147	2,033.801	2,253.843	2,456.708	n/a	n/a	n/a	n/a	n/a	
200	DS_NGDPD	Emerging market and developing economies	External debt, total debt service		Percent of GDP			3.825	4.609	5.007	4.805	5.453	6.154	6.584	6.021	6.150	6.272	5.950	6.390	6.375	5.857	7.150	7.314	7.829	8.425	9.229	10.035	9.932	9.890	11.166	10.230	9.279	9.911	9.803	8.873	9.151	9.395	7.973	8.039	8.395	8.554	n/a	n/a	n/a	n/a	n/a	
200	DS_BX	Emerging market and developing economies	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.064	31.989	29.499	28.496	32.677	31.332	33.185	34.712	38.862	39.070	33.958	34.932	37.325	32.110	26.757	27.371	26.370	24.500	25.011	31.040	25.003	24.288	25.967	26.928	n/a	n/a	n/a	n/a	n/a	
200	DSI	Emerging market and developing economies	External debt, total debt service, interest		U.S. dollars	Billions		37.809	50.571	56.772	57.165	61.548	69.347	66.500	63.508	68.528	64.483	74.223	74.949	82.280	86.577	90.280	109.765	115.125	117.737	133.114	145.403	135.080	138.921	117.002	117.877	123.084	142.211	176.407	202.789	220.355	187.545	189.375	221.985	232.276	238.724	n/a	n/a	n/a	n/a	n/a	
200	DSI_NGDPD	Emerging market and developing economies	External debt, total debt service, interest		Percent of GDP			1.498	1.929	2.192	2.258	2.400	2.776	2.621	2.300	2.270	1.977	1.664	1.725	2.059	1.944	1.894	2.011	1.903	1.848	2.174	2.421	2.060	2.094	1.726	1.539	1.347	1.303	1.366	1.277	1.146	1.028	0.863	0.864	0.851	0.820	n/a	n/a	n/a	n/a	n/a	
200	DSI_BX	Emerging market and developing economies	External debt, total debt service, interest		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	18.100	14.618	14.186	12.129	10.919	10.707	9.673	9.572	8.752	8.779	8.215	7.782	9.386	9.661	7.153	7.527	5.850	4.870	3.928	3.639	3.722	3.564	3.167	3.449	2.748	2.639	2.663	2.604	n/a	n/a	n/a	n/a	n/a	
200	DSP	Emerging market and developing economies	External debt, total debt service, amortization		U.S. dollars	Billions		46.740	54.603	57.235	50.350	63.879	68.399	84.960	87.966	99.947	121.605	128.663	147.467	166.730	168.338	242.999	279.683	347.748	405.478	416.832	442.352	502.915	503.232	627.091	654.696	711.859	922.584	1,068.434	1,183.024	1,506.891	1,492.619	1,525.773	1,811.817	2,021.567	2,217.984	n/a	n/a	n/a	n/a	n/a	
200	DSP_NGDPD	Emerging market and developing economies	External debt, total debt service, amortization		Percent of GDP			1.852	2.083	2.210	1.989	2.491	2.738	3.348	3.185	3.310	3.728	2.884	3.394	4.173	3.779	5.097	5.124	5.749	6.364	6.808	7.366	7.668	7.584	9.253	8.550	7.793	8.452	8.275	7.449	7.837	8.180	6.953	7.055	7.408	7.614	n/a	n/a	n/a	n/a	n/a	
200	DSP_BX	Emerging market and developing economies	External debt, total debt service, amortization		Percent of exports of goods and services			8.656	9.925	11.840	11.245	13.749	15.643	22.037	19.297	19.812	21.895	19.137	21.299	19.832	18.904	23.928	22.589	25.018	26.984	29.549	29.492	26.859	27.467	31.554	27.287	22.871	23.773	22.684	20.959	21.862	27.629	22.286	21.679	23.332	24.353	n/a	n/a	n/a	n/a	n/a	
200	PALLFNFW	Emerging market and developing economies	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																										
200	PNFUELW	Emerging market and developing economies	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																										
200	PINDUW	Emerging market and developing economies	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																										
200	POILAPSP	Emerging market and developing economies	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																										
200	PNRGW	Emerging market and developing economies	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																										
200	POILAPSPW	Emerging market and developing economies	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																										
200	PNGASW	Emerging market and developing economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																										
200	PNGASEUW	Emerging market and developing economies	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																										
200	PNGASJPW	Emerging market and developing economies	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																										
200	PNGASUSW	Emerging market and developing economies	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																										
200	PCOALW	Emerging market and developing economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																										
200	PCOALAUW	Emerging market and developing economies	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																										
200	PCOALSAW	Emerging market and developing economies	Coal, Price Index South African export price		Index, 2005=100																																										
200	PFANDBW	Emerging market and developing economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																										
200	PFOODW	Emerging market and developing economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																										
200	PCEREW	Emerging market and developing economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																										
200	PWHEAMTW	Emerging market and developing economies	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																										
200	PMAIZMTW	Emerging market and developing economies	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																										
200	PRICENPQW	Emerging market and developing economies	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																										
200	PBARLW	Emerging market and developing economies	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																										
200	PVOILW	Emerging market and developing economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																										
200	PSOYBW	Emerging market and developing economies	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																										
200	PSMEAW	Emerging market and developing economies	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																										
200	PSOILW	Emerging market and developing economies	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																										
200	PROILW	Emerging market and developing economies	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																										
200	PPOILW	Emerging market and developing economies	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																										
200	PSUNOW	Emerging market and developing economies	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																										
200	POLVOILW	Emerging market and developing economies	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																										
200	PFISHW	Emerging market and developing economies	Fishmeal, Price index Peru Fish meal/pellets 65% protein, CIF		Index, 2005=100																																										
200	PGNUTSW	Emerging market and developing economies	Groundnuts (peanuts), Price index 40/50 (40 to 50 count per ounce), cif Argentina		Index, 2005=100																																										
200	PMEATW	Emerging market and developing economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																										
200	PBEEFW	Emerging market and developing economies	Beef, Price Index Australian and New Zealand 85% lean fores, FOB U.S. import price		Index, 2005=100																																										
200	PLAMBW	Emerging market and developing economies	Lamb, Price Index frozen carcass Smithfield London		Index, 2005=100																																										
