WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	Estimates Start After 
200	PHARDW	Emerging and developing economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																									
200	PLOGSKW	Emerging and developing economies	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100																																									
200	PSAWMALW	Emerging and developing economies	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100																																									
200	PSOFTW	Emerging and developing economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																									
200	PLOGOREW	Emerging and developing economies	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100																																									
200	PSAWOREW	Emerging and developing economies	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																									
200	PCOTTINDW	Emerging and developing economies	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																									
200	PWOOLW	Emerging and developing economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																									
200	PWOOLFW	Emerging and developing economies	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																									
200	PWOOLCW	Emerging and developing economies	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																									
200	PRUBBW	Emerging and developing economies	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																									
200	PHIDEW	Emerging and developing economies	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																									
200	PMETAW	Emerging and developing economies	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																									
200	PCOPPW	Emerging and developing economies	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																									
200	PALUMW	Emerging and developing economies	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																									
200	PIORECRW	Emerging and developing economies	Iron Ore, Price Index China import Iron Ore Fines 62% FE spot (CFR Tianjin port)		Index, 2005=100																																									
200	PTINW	Emerging and developing economies	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																									
200	PNICKW	Emerging and developing economies	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																									
200	PZINCW	Emerging and developing economies	Zinc, Price Index high grade 98% pure		Index, 2005=100																																									
200	PLEADW	Emerging and developing economies	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																									
200	PURANW	Emerging and developing economies	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																									
904	NGDP_RPCH	Central and eastern Europe	Gross domestic product, constant prices		Percent change			-1.134	-0.970	1.092	4.527	3.848	2.459	4.275	4.897	1.701	0.374	-0.776	-5.821	0.858	3.382	0.308	5.980	5.017	4.707	3.023	0.232	5.153	0.222	4.332	4.793	7.310	5.918	6.424	5.413	3.165	-3.597	4.549	5.261	1.916	2.885	3.574	3.885	3.983	4.016	
904	NGDP_RPCHMK	Central and eastern Europe	Gross domestic product, constant prices		Percent change (market exchange rates)																																									
904	NGDPD	Central and eastern Europe	Gross domestic product, current prices		U.S. dollars	Billions		247.594	257.972	262.562	260.691	250.566	260.253	278.740	296.615	329.234	344.889	359.640	349.452	385.036	422.020	385.468	502.060	537.084	546.998	610.932	576.644	598.459	565.135	642.926	791.391	977.978	1,168.296	1,303.150	1,632.009	1,920.294	1,599.150	1,751.542	1,907.506	1,938.523	2,062.331	2,204.821	2,372.544	2,558.507	2,759.845	
904	NGDP_D	Central and eastern Europe	Gross domestic product, deflator		Index, 2000=100																																									
904	NGAP_NPGDP	Central and eastern Europe	Output gap		Percent of potential GDP																																									
904	PPPGDP	Central and eastern Europe	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	871.707	918.112	938.055	1,036.253	1,107.711	1,220.552	1,284.610	1,304.239	1,410.259	1,441.882	1,528.133	1,634.845	1,814.227	1,994.925	2,191.376	2,376.158	2,504.079	2,435.042	2,571.582	2,762.690	2,851.458	2,977.937	3,129.790	3,303.466	3,490.457	3,701.073	
904	PPPPC	Central and eastern Europe	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		3,619.327	3,857.211	4,076.076	4,312.575	4,587.502	4,785.657	5,043.213	5,380.842	5,689.464	5,884.652	5,965.514	5,752.212	5,904.561	6,190.478	6,300.692	6,782.682	7,204.452	7,512.270	7,622.069	7,707.247	8,242.258	8,387.801	8,850.547	9,460.087	10,457.141	11,451.766	12,532.643	13,534.153	14,195.253	13,730.962	14,434.666	15,462.524	15,913.492	16,552.490	17,330.933	18,222.483	19,182.219	20,266.180	
904	PPPSH	Central and eastern Europe	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.126	3.156	3.062	3.198	3.235	3.362	3.414	3.301	3.334	3.260	3.307	3.345	3.445	3.513	3.555	3.560	3.576	3.472	3.447	3.502	3.450	3.413	3.389	3.369	3.351	3.332	
904	NID_NGDP	Central and eastern Europe	Investment		Percent of GDP			n/a	n/a	n/a	n/a	25.703	26.629	27.202	27.024	27.412	25.525	25.349	22.069	20.500	22.198	20.044	21.448	21.631	22.710	22.864	21.451	22.167	19.343	19.574	19.751	21.587	21.467	23.376	24.665	24.960	19.052	20.803	22.677	22.209	22.362	22.558	22.782	22.928	23.157	
904	NGSD_NGDP	Central and eastern Europe	Gross national savings		Percent of GDP			25.652	24.115	25.354	23.327	22.568	24.342	24.428	24.965	26.385	24.823	24.369	20.879	19.235	18.013	19.836	19.368	19.485	19.990	20.429	17.486	17.829	17.507	16.702	15.801	16.067	16.242	16.565	16.309	16.683	16.041	16.190	16.755	16.653	16.923	17.056	17.303	17.391	17.382	
904	PCPIPCH	Central and eastern Europe	Inflation, average consumer prices		Percent change			27.481	17.037	38.453	17.082	33.728	17.660	16.104	20.269	40.388	74.526	140.393	87.111	71.498	85.220	73.122	49.245	46.135	64.318	41.829	30.416	29.138	25.618	18.325	10.881	6.620	5.872	5.863	6.029	8.055	4.691	5.286	5.334	6.215	4.461	3.881	3.815	3.818	3.813	
904	PCPIEPCH	Central and eastern Europe	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	127.082	69.102	84.941	63.382	41.503	51.295	63.916	33.481	34.198	24.144	26.494	12.509	9.142	6.837	5.365	5.810	7.064	6.624	4.619	5.165	6.437	5.348	4.055	3.802	3.817	3.814	3.806	
904	FLIBOR3	Central and eastern Europe	Three-month London interbank offered rate (LIBOR)		Percent																																									
904	TRADEPCH	Central and eastern Europe	Trade volume of goods and services		Percent change																																									
904	TM_RPCH	Central and eastern Europe	Volume of imports of goods and services		Percent change			-0.071	-1.150	-13.098	10.660	7.344	6.151	2.348	7.614	6.611	5.139	14.085	0.027	6.438	20.942	-5.624	24.612	17.061	19.809	11.601	-2.381	15.952	-4.686	8.981	13.847	16.340	8.958	13.099	14.634	4.699	-14.928	12.246	8.014	3.970	5.253	7.447	7.743	7.814	8.089	
904	TMG_RPCH	Central and eastern Europe	Volume of imports of goods		Percent change			2.570	0.444	-7.001	5.303	9.806	3.513	-2.721	4.984	7.219	-5.671	26.485	1.025	3.666	28.334	-7.180	19.625	17.508	20.664	11.654	-1.421	19.336	-5.527	9.570	14.446	15.971	11.012	11.633	14.801	3.894	-15.175	12.598	8.464	3.983	5.152	7.479	7.784	7.867	8.180	
904	TX_RPCH	Central and eastern Europe	Volume of exports of goods and services		Percent change			1.630	-0.162	3.565	5.247	12.227	0.970	-2.431	9.956	6.725	-6.437	14.526	-3.060	8.404	2.468	8.646	15.671	17.873	16.743	10.737	-3.308	17.548	6.027	6.511	13.943	14.095	9.757	11.799	10.190	6.813	-8.371	10.217	5.699	3.342	5.376	6.330	6.546	6.226	6.193	
904	TXG_RPCH	Central and eastern Europe	Volume of exports of goods		Percent change			2.181	0.802	6.359	5.399	14.325	-0.269	-7.506	7.584	9.974	-14.343	3.004	4.524	4.221	1.557	11.848	5.815	17.834	12.635	9.712	2.613	17.396	10.031	8.862	13.626	14.947	9.632	13.688	10.759	5.977	-7.997	11.449	5.192	3.823	5.774	6.543	6.722	6.402	6.487	
904	TTPCH	Central and eastern Europe	Terms of trade of goods and services		Percent change			-1.480	3.894	-2.708	-1.687	-2.139	1.291	2.782	0.955	4.318	19.272	-22.267	7.911	-1.700	0.133	-0.526	2.673	-1.567	1.144	1.042	-1.845	-1.893	-0.182	-0.629	-1.208	0.736	-0.838	-1.337	2.029	-2.330	3.767	-1.493	0.420	1.415	0.278	0.979	1.173	1.366	1.147	
904	TTTPCH	Central and eastern Europe	Terms of trade of goods		Percent change			-1.066	2.732	0.375	-1.019	-0.694	-0.167	1.006	0.221	2.920	-1.042	-15.585	2.466	-2.225	4.838	1.426	2.447	0.277	2.046	0.749	-2.496	-1.992	0.416	-0.142	-1.002	0.775	0.631	-3.984	1.367	-2.792	3.147	-1.658	0.743	1.179	0.014	0.925	1.146	1.332	0.947	
904	TXGM_D	Central and eastern Europe	Export price of manufactures		U.S. dollars; index, 2000=100																																									
904	TXGM_DPCH	Central and eastern Europe	Export price of manufactures		U.S. dollars; annual percent change																																									
904	LUR	Central and eastern Europe	Unemployment rate		Percent of total labor force																																									
904	LE	Central and eastern Europe	Employment		Index, 2000=100																																									
904	GGR_NGDP	Central and eastern Europe	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	34.675	35.019	34.780	35.745	36.299	36.163	35.881	35.363	35.369	36.670	36.086	35.858	35.671	35.626	35.601	35.424	
904	GGX_NGDP	Central and eastern Europe	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	42.812	41.854	38.886	37.791	38.232	38.078	38.927	41.371	40.241	38.903	38.541	38.191	37.792	37.403	37.244	36.890	
904	GGXCNL_NGDP	Central and eastern Europe	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-8.138	-6.834	-4.106	-2.046	-1.933	-1.916	-3.046	-6.009	-4.872	-2.232	-2.455	-2.333	-2.121	-1.777	-1.643	-1.467	
904	GGSB_NPGDP	Central and eastern Europe	General government structural balance		Percent of potential GDP																																									
904	GGXONLB_NGDP	Central and eastern Europe	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																									
904	GGXWDN_NGDP	Central and eastern Europe	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																									
904	GGXWDG_NGDP	Central and eastern Europe	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	48.304	54.910	54.254	53.478	49.550	46.400	42.727	38.535	39.494	45.461	46.659	45.965	44.870	43.903	42.745	41.432	40.193	38.951	
904	BCA	Central and eastern Europe	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-14.435	-12.426	-4.715	-7.550	-5.859	-7.517	-8.979	-6.857	-3.048	0.816	-4.623	-1.452	-1.577	-14.718	1.441	-10.067	-12.185	-16.167	-15.681	-23.584	-28.859	-11.390	-19.272	-32.406	-55.138	-61.126	-88.962	-136.249	-159.949	-49.467	-81.767	-114.144	-108.671	-113.224	-122.218	-130.854	-142.442	-160.080	
904	BCA_NGDPD	Central and eastern Europe	Current account balance		Percent of GDP			-5.830	-4.817	-1.796	-2.896	-2.338	-2.888	-3.221	-2.312	-0.926	0.237	-1.286	-0.416	-0.409	-3.467	0.398	-2.005	-2.269	-2.956	-2.567	-4.090	-4.822	-2.020	-3.004	-4.095	-5.638	-5.232	-6.827	-8.349	-8.329	-3.093	-4.668	-5.984	-5.606	-5.490	-5.543	-5.515	-5.567	-5.800	
904	BM	Central and eastern Europe	Imports of goods and services		U.S. dollars	Billions																																								
904	BX	Central and eastern Europe	Exports of goods and services		U.S. dollars	Billions																																								
904	BFXP	Central and eastern Europe	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions		4.082	7.773	2.305	4.584	3.457	5.189	3.045	7.994	3.959	0.421	5.187	-11.147	-2.064	12.756	-13.065	24.438	15.203	20.894	26.910	24.108	31.552	16.176	15.549	39.101	49.689	102.105	117.551	182.370	153.521	25.904	79.664	88.897	95.346	112.050	n/a	n/a	n/a	n/a	
904	BFPP	Central and eastern Europe	Private portfolio flows, net		U.S. dollars	Billions		0.000	0.000	0.000	0.000	0.000	0.000	0.146	0.282	1.178	1.386	-0.114	-0.117	-0.565	3.860	2.419	4.418	-2.633	0.618	1.155	2.553	2.406	1.732	0.256	5.138	15.671	20.796	0.935	-4.170	-10.385	8.994	27.088	28.772	23.833	28.447	n/a	n/a	n/a	n/a	
904	BFD	Central and eastern Europe	Direct investment, net		U.S. dollars	Billions		0.010	0.112	0.065	0.061	0.129	0.113	0.119	0.110	0.336	0.651	0.714	2.389	2.672	3.806	2.679	9.720	9.578	10.872	12.656	13.806	15.816	16.570	12.003	14.563	30.615	37.796	64.111	74.733	67.509	30.377	21.722	33.668	35.146	39.008	n/a	n/a	n/a	n/a	
904	BFOP	Central and eastern Europe	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions		4.071	7.661	2.240	4.523	3.328	5.076	2.780	7.602	2.445	-1.616	4.587	-13.419	-4.170	5.089	-18.163	10.300	8.258	9.404	13.099	7.748	13.331	-2.126	3.291	19.401	3.404	43.513	52.505	111.806	96.397	-13.466	30.854	26.457	36.367	44.596	n/a	n/a	n/a	n/a	
904	BFXG	Central and eastern Europe	Official flows, net		U.S. dollars	Billions		2.917	1.157	1.177	0.014	0.121	-0.209	2.713	0.749	0.280	-0.859	1.676	2.497	3.646	2.387	-1.135	-1.757	0.982	1.310	-2.203	3.437	3.162	-4.157	15.416	4.882	9.649	3.291	5.044	-6.081	20.529	48.425	35.097	21.787	11.256	3.041	n/a	n/a	n/a	n/a	
904	BFRA	Central and eastern Europe	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions		-0.398	0.529	-0.785	-0.418	2.406	2.864	3.272	3.200	3.690	0.978	7.336	6.488	-0.811	-1.380	-0.378	-16.007	-11.018	-7.058	-7.061	-9.875	-4.182	-1.478	-8.224	-10.912	-12.825	-43.593	-32.282	-36.439	-4.046	-28.989	-36.812	-14.410	-2.027	-6.551	n/a	n/a	n/a	n/a	
904	D	Central and eastern Europe	External debt, total		U.S. dollars	Billions		65.764	67.933	72.161	72.468	74.509	87.582	100.298	115.832	112.295	111.602	131.109	135.816	148.395	165.741	161.187	181.938	184.557	193.212	233.425	254.337	276.868	282.398	324.417	402.853	484.000	528.671	688.468	924.024	1,024.254	1,119.859	1,145.464	1,208.838	1,265.504	1,333.419	n/a	n/a	n/a	n/a	
904	D_NGDPD	Central and eastern Europe	External debt, total		Percent of GDP			26.561	26.333	27.483	27.798	29.736	33.653	35.983	39.051	34.108	32.359	36.455	38.865	38.541	39.273	41.816	36.731	34.363	35.322	38.539	44.106	46.407	50.299	50.774	51.121	49.674	45.397	52.990	56.781	53.496	70.268	65.607	63.588	65.495	64.867	n/a	n/a	n/a	n/a	
904	D_BX	Central and eastern Europe	External debt, total		Percent of exports of goods and services			130.340	135.000	137.412	139.472	133.095	165.801	193.650	198.077	171.549	199.470	228.648	214.344	187.282	212.824	185.190	156.063	133.484	126.352	140.200	168.591	161.496	154.372	157.158	152.108	141.102	132.582	146.018	157.088	143.525	197.747	178.660	159.116	161.964	161.000	n/a	n/a	n/a	n/a	
904	DS	Central and eastern Europe	External debt, total debt service		U.S. dollars	Billions		14.576	10.927	12.002	9.939	22.301	25.474	25.928	26.514	28.177	22.938	23.723	28.121	21.172	21.044	24.361	28.200	33.268	35.833	39.400	50.628	81.941	97.652	96.828	105.439	134.269	184.433	227.396	289.084	395.667	404.352	377.763	422.124	472.293	494.957	n/a	n/a	n/a	n/a	
904	DS_NGDPD	Central and eastern Europe	External debt, total debt service		Percent of GDP			5.887	4.236	4.571	3.813	8.900	9.788	9.302	8.939	8.558	6.651	6.596	8.047	5.521	5.016	6.389	5.751	6.361	6.753	6.704	8.950	13.735	17.393	15.155	13.409	13.810	15.868	17.539	17.804	20.715	25.438	21.688	22.258	24.497	24.130	n/a	n/a	n/a	n/a	
904	DS_BX	Central and eastern Europe	External debt, total debt service		Percent of exports of goods and services			28.888	21.715	22.854	19.129	39.836	48.224	50.060	45.339	43.045	40.998	41.372	44.380	27.289	27.787	28.708	24.630	25.323	24.752	24.896	34.530	47.796	53.381	46.907	39.890	39.244	46.367	48.342	49.278	55.581	71.573	59.055	55.698	60.580	59.892	n/a	n/a	n/a	n/a	
904	DSI	Central and eastern Europe	External debt, total debt service, interest		U.S. dollars	Billions		5.415	6.036	5.886	4.977	4.505	8.688	8.694	9.430	9.513	10.280	7.176	6.090	6.640	6.661	7.724	9.495	9.576	10.017	11.667	11.576	12.859	12.308	11.221	11.939	14.178	16.221	20.780	27.205	39.706	30.129	28.777	32.515	29.799	30.228	n/a	n/a	n/a	n/a	
904	DSI_NGDPD	Central and eastern Europe	External debt, total debt service, interest		Percent of GDP			2.187	2.340	2.242	1.909	1.798	3.338	3.119	3.179	2.889	2.981	1.995	1.743	1.725	1.578	2.004	1.891	1.783	1.831	1.910	2.007	2.149	2.178	1.745	1.509	1.450	1.388	1.595	1.667	2.068	1.884	1.643	1.705	1.537	1.466	n/a	n/a	n/a	n/a	
904	DSI_BX	Central and eastern Europe	External debt, total debt service, interest		Percent of exports of goods and services			10.733	11.995	11.208	9.579	8.047	16.447	16.786	16.126	14.533	18.374	12.514	9.612	8.559	8.795	9.102	8.293	7.289	6.919	7.372	7.895	7.501	6.728	5.436	4.517	4.144	4.078	4.418	4.637	5.578	5.333	4.499	4.290	3.822	3.658	n/a	n/a	n/a	n/a	
904	DSP	Central and eastern Europe	External debt, total debt service, amortization		U.S. dollars	Billions		9.160	4.891	6.116	4.962	17.796	16.785	17.234	17.084	18.664	12.658	16.547	22.030	14.531	14.383	16.637	18.706	23.692	25.816	27.733	39.052	69.082	85.345	85.607	93.500	120.092	168.212	206.616	261.879	355.962	374.223	348.986	389.609	442.493	464.729	n/a	n/a	n/a	n/a	
904	DSP_NGDPD	Central and eastern Europe	External debt, total debt service, amortization		Percent of GDP			3.700	1.896	2.329	1.903	7.102	6.450	6.183	5.759	5.669	3.670	4.601	6.304	3.774	3.408	4.316	3.726	4.411	4.720	4.539	6.772	11.543	15.102	13.315	11.815	12.280	14.398	15.855	16.046	18.537	23.401	19.924	20.425	22.826	22.534	n/a	n/a	n/a	n/a	
904	DSP_BX	Central and eastern Europe	External debt, total debt service, amortization		Percent of exports of goods and services			18.156	9.720	11.646	9.550	31.789	31.776	33.274	29.213	28.513	22.625	28.858	34.768	18.730	18.992	19.605	16.337	18.034	17.833	17.524	26.634	40.296	46.653	41.471	35.373	35.100	42.289	43.925	44.641	50.003	66.240	54.556	51.408	56.757	56.235	n/a	n/a	n/a	n/a	
904	PALLFNFW	Central and eastern Europe	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																									
904	PNFUELW	Central and eastern Europe	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																									
904	PINDUW	Central and eastern Europe	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																									
904	POILAPSP	Central and eastern Europe	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																									
904	PNRGW	Central and eastern Europe	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																									
904	POILAPSPW	Central and eastern Europe	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																									
904	PNGASW	Central and eastern Europe	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																									
904	PNGASEUW	Central and eastern Europe	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																									
904	PNGASJPW	Central and eastern Europe	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																									
904	PNGASUSW	Central and eastern Europe	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																									
904	PCOALW	Central and eastern Europe	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																									
904	PCOALAUW	Central and eastern Europe	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																									
904	PCOALSAW	Central and eastern Europe	Coal, Price Index South African export price		Index, 2005=100																																									
904	PFANDBW	Central and eastern Europe	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																									
904	PFOODW	Central and eastern Europe	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																									
904	PCEREW	Central and eastern Europe	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																									
904	PWHEAMTW	Central and eastern Europe	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																									
904	PMAIZMTW	Central and eastern Europe	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																									
904	PRICENPQW	Central and eastern Europe	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																									
904	PBARLW	Central and eastern Europe	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																									
904	PVOILW	Central and eastern Europe	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																									
904	PSOYBW	Central and eastern Europe	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																									
904	PSMEAW	Central and eastern Europe	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																									
904	PSOILW	Central and eastern Europe	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																									
904	PROILW	Central and eastern Europe	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																									
