WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	Estimates Start After 
998	GGXCNL_NGDP	European Union	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-5.543	-4.191	-2.701	-2.046	-1.118	-0.109	-1.613	-2.626	-3.136	-2.920	-2.467	-1.468	-0.838	-2.412	-6.719	-6.860	-5.491	-4.556	-3.790	-3.192	-2.704	
998	GGSB_NPGDP	European Union	General government structural balance		Percent of potential GDP																																							
998	GGXONLB_NGDP	European Union	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.072	0.339	1.514	1.911	2.344	3.250	1.548	0.283	-0.416	-0.353	-0.110	0.850	1.493	-0.007	-4.418	-4.382	-2.837	-1.833	-1.001	-0.291	0.215	
998	GGXWDN_NGDP	European Union	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	53.442	55.126	54.599	52.574	51.469	48.009	47.706	47.732	48.627	48.834	49.200	47.368	45.231	48.259	57.516	63.023	66.397	68.508	69.558	69.769	69.570	
998	GGXWDG_NGDP	European Union	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	67.470	68.211	67.426	66.584	65.417	62.391	61.224	60.909	61.860	61.429	61.871	60.476	58.467	62.338	72.110	77.480	80.587	82.329	83.048	82.924	82.354	
998	BCA	European Union	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-71.462	-44.383	-27.463	-2.933	9.063	6.903	34.788	18.969	-1.832	-18.346	-48.964	-101.204	-96.131	-5.413	7.757	30.714	60.264	87.713	39.229	-12.413	-86.263	-28.633	16.499	15.264	64.477	-10.529	-44.650	-66.893	-189.453	-48.740	-11.107	23.265	21.909	30.065	23.159	-0.222	
998	BCA_NGDPD	European Union	Current account balance		Percent of GDP			-1.957	-1.359	-0.871	-0.096	0.308	0.226	0.846	0.376	-0.032	-0.320	-0.695	-1.351	-1.175	-0.073	0.098	0.335	0.643	0.993	0.429	-0.136	-1.014	-0.333	0.176	0.133	0.489	-0.076	-0.304	-0.394	-1.031	-0.297	-0.069	0.141	0.129	0.170	0.126	-0.001	
998	BM	European Union	Imports of goods and services		U.S. dollars	Billions																																						
998	BX	European Union	Exports of goods and services		U.S. dollars	Billions																																						
998	BFXP	European Union	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions																																						
998	BFPP	European Union	Private portfolio flows, net		U.S. dollars	Billions																																						
998	BFD	European Union	Direct investment, net		U.S. dollars	Billions																																						
998	BFOP	European Union	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions																																						
998	BFXG	European Union	Official flows, net		U.S. dollars	Billions																																						
998	BFRA	European Union	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions																																						
998	D	European Union	External debt, total		U.S. dollars	Billions																																						
998	D_NGDPD	European Union	External debt, total		Percent of GDP																																							
998	D_BX	European Union	External debt, total		Percent of exports of goods and services																																							
998	DS	European Union	External debt, total debt service		U.S. dollars	Billions																																						
998	DS_NGDPD	European Union	External debt, total debt service		Percent of GDP																																							
998	DS_BX	European Union	External debt, total debt service		Percent of exports of goods and services																																							
998	DSI	European Union	External debt, total debt service, interest		U.S. dollars	Billions																																						
998	DSI_NGDPD	European Union	External debt, total debt service, interest		Percent of GDP																																							
998	DSI_BX	European Union	External debt, total debt service, interest		Percent of exports of goods and services																																							
998	DSP	European Union	External debt, total debt service, amortization		U.S. dollars	Billions																																						
998	DSP_NGDPD	European Union	External debt, total debt service, amortization		Percent of GDP																																							
998	DSP_BX	European Union	External debt, total debt service, amortization		Percent of exports of goods and services																																							
998	PALLFNFW	European Union	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																							
998	PNFUELW	European Union	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																							
998	PINDUW	European Union	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																							
998	POILAPSP	European Union	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																							
998	PNRGW	European Union	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																							
998	POILAPSPW	European Union	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																							
998	PNGASW	European Union	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																							
998	PNGASEUW	European Union	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																							
998	PNGASJPW	European Union	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																							
998	PNGASUSW	European Union	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																							
998	PCOALW	European Union	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																							
998	PCOALAUW	European Union	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																							
998	PCOALSAW	European Union	Coal, Price Index South African export price		Index, 2005=100																																							
998	PFANDBW	European Union	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																							
998	PFOODW	European Union	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																							
998	PCEREW	European Union	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																							
998	PWHEAMTW	European Union	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																							
998	PMAIZMTW	European Union	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																							
998	PRICENPQW	European Union	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																							
998	PBARLW	European Union	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																							
998	PVOILW	European Union	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																							
998	PSOYBW	European Union	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																							
998	PSMEAW	European Union	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																							
998	PSOILW	European Union	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																							
998	PROILW	European Union	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																							
998	PPOILW	European Union	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																							
998	PSUNOW	European Union	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																							
998	POLVOILW	European Union	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																							
998	PFISHW	European Union	Fishmeal, Price index Peru Fish meal/pellets 65% protein, CIF		Index, 2005=100																																							
998	PGNUTSW	European Union	Groundnuts (peanuts), Price index 40/50 (40 to 50 count per ounce), cif Argentina		Index, 2005=100																																							
998	PMEATW	European Union	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																							
998	PBEEFW	European Union	Beef, Price Index Australian and New Zealand 85% lean fores, FOB U.S. import price		Index, 2005=100																																							
998	PLAMBW	European Union	Lamb, Price Index frozen carcass Smithfield London		Index, 2005=100																																							
998	PPORKW	European Union	Swine (pork), Price index 51-52% lean Hogs, U.S. price		Index, 2005=100																																							
998	PPOULTW	European Union	Poultry (chicken), Price index Whole bird spot price, Georgia docks		Index, 2005=100																																							
998	PSEAFW	European Union	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																							
998	PSALMW	European Union	Fish (salmon), Price index Farm Bred Norwegian Salmon, export price		Index, 2005=100																																							
998	PSHRIW	European Union	Shrimp, Price index Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan		Index, 2005=100																																							
998	PSUGAW	European Union	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																							
998	PSUGAISAW	European Union	Sugar, Price index Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position		Index, 2005=100																																							
998	PSUGAUSAW	European Union	Sugar, Price index U.S. import price, contract no.14 nearest futures position		Index, 2005=100																																							
998	PSUGAEECW	European Union	Sugar, Price Index CIF Europe		Index, 2005=100																																							
998	PBANSOPW	European Union	Bananas, Price Index Central American and Ecuador, FOB U.S. Ports		Index, 2005=100																																							
998	PORANGW	European Union	Oranges, Price Index miscellaneous oranges French import price		Index, 2005=100																																							
998	PBEVEW	European Union	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																							
998	PCOFFW	European Union	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																							
998	PCOFFOTMW	European Union	Coffee, Price index Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																							
998	PCOFFROBW	European Union	Coffee, Price index Robusta, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																							
998	PCOCOW	European Union	Cocoa beans, Price Index International Cocoa Organization cash price, CIF US and European ports		Index, 2005=100																																							
998	PTEAW	European Union	Tea, Price index Mombasa, Kenya, Auction Price		Index, 2005=100																																							
998	PRAWMW	European Union	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																							
998	PTIMBW	European Union	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																							
998	PHARDW	European Union	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																							
998	PLOGSKW	European Union	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100																																							
998	PSAWMALW	European Union	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100																																							
998	PSOFTW	European Union	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																							
998	PLOGOREW	European Union	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100																																							
998	PSAWOREW	European Union	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																							
998	PCOTTINDW	European Union	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																							
998	PWOOLW	European Union	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																							
998	PWOOLFW	European Union	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																							
998	PWOOLCW	European Union	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																							
998	PRUBBW	European Union	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																							
998	PHIDEW	European Union	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																							
998	PMETAW	European Union	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																							
998	PCOPPW	European Union	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																							
998	PALUMW	European Union	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																							
998	PIORECRW	European Union	Iron Ore, Price Index 67.55% iron content, fine, contract price to Europe, FOB Ponta da Madeira		Index, 2005=100																																							
998	PTINW	European Union	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																							
998	PNICKW	European Union	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																							
998	PZINCW	European Union	Zinc, Price Index high grade 98% pure		Index, 2005=100																																							
998	PLEADW	European Union	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																							
998	PURANW	European Union	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																							
200	NGDP_RPCH	Emerging and developing economies	Gross domestic product, constant prices		Percent change			3.926	2.835	1.747	2.135	4.848	4.097	3.775	4.106	3.885	3.466	3.347	3.862	2.229	3.147	3.290	3.998	5.084	5.571	2.447	3.165	5.822	3.764	4.782	6.248	7.541	7.265	8.209	8.734	6.013	2.513	7.073	6.435	6.517	6.582	6.649	6.659	
200	NGDP_RPCHMK	Emerging and developing economies	Gross domestic product, constant prices		Percent change (market exchange rates)																																							
200	NGDPD	Emerging and developing economies	Gross domestic product, current prices		U.S. dollars	Billions		2,518.077	2,625.287	2,580.029	2,543.796	2,571.205	2,512.831	2,561.997	2,788.337	3,049.948	3,312.323	4,490.875	4,895.659	4,009.401	4,428.543	4,747.693	5,423.982	6,013.409	6,326.045	6,058.928	5,917.704	6,460.557	6,540.349	6,699.759	7,604.586	9,056.164	10,815.139	12,794.094	15,710.421	18,999.236	17,961.997	20,765.729	22,757.084	24,821.798	27,062.401	29,498.517	32,149.296	
200	NGDP_D	Emerging and developing economies	Gross domestic product, deflator		Index, 2000=100																																							
200	NGAP_NPGDP	Emerging and developing economies	Output gap		Percent of potential GDP																																							
200	PPPGDP	Emerging and developing economies	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		3,489.928	3,909.208	4,205.679	4,451.740	4,831.065	5,176.576	5,479.399	5,858.082	6,271.749	6,715.990	8,559.640	9,346.412	9,997.658	10,492.493	11,000.019	11,640.851	12,444.688	13,398.687	13,860.210	14,491.138	15,658.859	16,597.904	17,654.369	19,139.434	21,211.601	23,410.700	26,136.914	29,228.797	31,647.809	32,648.995	35,257.596	37,996.392	41,001.169	44,337.081	48,070.817	52,174.011	
200	PPPPC	Emerging and developing economies	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		1,083.094	1,187.171	1,250.408	1,296.244	1,378.151	1,444.630	1,494.880	1,565.520	1,643.564	1,725.553	2,072.872	2,194.509	2,258.090	2,329.630	2,401.241	2,501.197	2,633.310	2,789.797	2,841.234	2,927.659	3,121.759	3,261.842	3,407.148	3,642.678	3,962.250	4,305.195	4,744.729	5,237.691	5,598.782	5,702.231	6,081.997	6,472.533	6,897.466	7,366.047	7,886.999	8,456.510	
200	PPPSH	Emerging and developing economies	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			30.628	30.759	31.033	30.808	30.789	30.853	30.903	30.981	30.740	30.574	30.617	31.074	35.809	36.035	35.862	35.900	36.333	36.659	36.686	36.627	37.018	37.533	38.211	39.170	40.253	41.175	42.294	43.564	44.898	46.201	47.139	48.099	49.079	50.071	51.097	52.137	
200	NID_NGDP	Emerging and developing economies	Investment		Percent of GDP			25.679	26.273	23.502	22.828	23.295	23.508	23.128	23.331	24.397	24.616	25.563	26.646	24.722	27.331	26.559	26.338	26.058	25.839	24.651	23.877	23.995	24.318	24.887	25.790	27.105	26.715	27.701	29.027	30.048	29.939	30.815	31.229	31.431	31.631	31.849	32.087	
200	NGSD_NGDP	Emerging and developing economies	Gross national savings		Percent of GDP			27.109	25.599	21.820	21.192	21.481	21.365	20.310	22.060	22.304	22.988	17.818	18.164	22.184	24.776	25.162	24.574	24.735	24.555	22.703	23.392	25.267	24.943	26.065	27.666	29.543	30.930	32.906	33.162	33.735	31.975	32.439	32.770	33.020	33.455	33.996	34.505	
200	PCPIPCH	Emerging and developing economies	Inflation, average consumer prices		Percent change			28.418	26.763	30.980	35.802	40.932	41.201	33.963	43.988	66.187	87.683	98.596	50.118	119.268	118.483	89.397	39.525	20.597	13.481	12.897	12.887	8.617	7.868	6.854	6.702	5.937	5.871	5.568	6.451	9.243	5.225	6.250	5.164	4.452	4.081	3.888	3.792	
200	PCPIEPCH	Emerging and developing economies	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	97.690	85.268	52.796	130.900	129.713	69.783	29.360	16.825	11.832	15.937	9.521	8.147	7.338	7.072	5.934	6.251	5.645	5.687	7.581	8.123	5.307	5.924	5.031	4.223	4.035	3.814	3.822	
200	FLIBOR3	Emerging and developing economies	Three-month London interbank offered rate (LIBOR)		Percent																																							
200	TRADEPCH	Emerging and developing economies	Trade volume of goods and services		Percent change																																							
200	TM_RPCH	Emerging and developing economies	Import volume of goods and services		Percent change			9.559	10.827	-6.531	-3.930	1.395	-1.629	-5.812	1.705	5.804	8.122	8.423	12.598	7.532	9.968	4.819	15.065	10.154	10.565	-0.457	1.158	12.778	2.731	6.424	10.641	15.981	11.775	10.876	12.999	9.018	-8.156	14.313	9.883	n/a	n/a	n/a	n/a	
200	TMG_RPCH	Emerging and developing economies	Import volume of goods		Percent change			9.108	11.125	-5.199	-3.455	1.908	-0.495	-2.701	1.235	8.268	5.349	11.157	10.092	10.834	11.306	6.467	10.503	10.062	9.920	0.885	0.311	13.957	2.541	6.443	11.913	16.902	11.875	10.408	12.568	8.375	-9.333	14.934	10.170	n/a	n/a	n/a	n/a	
200	TX_RPCH	Emerging and developing economies	Export volume of goods and services		Percent change			-0.839	-0.321	-5.735	-1.761	4.732	-1.417	4.822	7.632	9.301	6.846	9.342	5.839	10.924	7.564	10.352	11.966	8.784	11.008	4.207	3.610	13.566	1.452	6.547	10.187	14.995	11.639	10.313	9.894	4.565	-7.803	11.932	9.101	n/a	n/a	n/a	n/a	
200	TXG_RPCH	Emerging and developing economies	Export volume of goods		Percent change			-2.404	-1.106	-6.475	-1.734	4.586	-2.099	5.271	6.027	11.478	4.939	9.163	6.204	9.448	8.499	10.345	11.500	8.135	10.899	4.928	4.299	13.904	1.661	6.932	11.562	14.091	10.732	9.485	8.809	4.329	-8.516	12.328	8.942	n/a	n/a	n/a	n/a	
200	TTPCH	Emerging and developing economies	Terms of trade of goods and services		Percent change			22.262	2.826	-6.492	-3.524	1.816	-1.016	-18.565	3.424	-4.131	4.037	1.605	-3.012	-3.245	-1.227	-10.429	3.375	3.551	-0.618	-6.145	5.031	5.778	-1.751	1.036	2.072	2.294	4.971	2.851	-0.027	3.353	-4.167	1.235	0.359	n/a	n/a	n/a	n/a	
200	TTTPCH	Emerging and developing economies	Terms of trade of goods		Percent change			22.145	1.862	-2.922	-2.681	1.817	-1.247	-19.685	3.931	-5.469	3.758	2.865	-4.134	-2.273	-2.814	0.639	0.404	3.253	-0.716	-6.325	4.429	7.464	-2.379	0.680	1.458	3.256	6.341	3.446	0.353	3.333	-4.595	1.171	0.477	n/a	n/a	n/a	n/a	
200	TXGM_D	Emerging and developing economies	Export price of manufactures		U.S. dollars; index, 2000=100																																							
200	TXGM_DPCH	Emerging and developing economies	Export price of manufactures		U.S. dollars; annual percent change																																							
200	LUR	Emerging and developing economies	Unemployment rate		Percent of total labor force																																							
200	LE	Emerging and developing economies	Employment		Index, 2000=100																																							
200	GGR_NGDP	Emerging and developing economies	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	23.348	23.971	24.199	24.591	25.096	26.722	27.311	27.342	27.651	25.539	25.526	25.730	25.940	25.992	25.930	25.883	
200	GGX_NGDP	Emerging and developing economies	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25.450	26.757	28.057	27.388	26.294	26.681	26.679	26.810	27.765	30.003	29.268	28.618	28.248	27.905	27.511	27.145	
200	GGXCNL_NGDP	Emerging and developing economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.096	-2.792	-3.839	-2.779	-1.183	0.041	0.632	0.532	-0.114	-4.465	-3.742	-2.888	-2.308	-1.913	-1.582	-1.262	
200	GGSB_NPGDP	Emerging and developing economies	General government structural balance		Percent of potential GDP																																							
200	GGXONLB_NGDP	Emerging and developing economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																							
200	GGXWDN_NGDP	Emerging and developing economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																							
200	GGXWDG_NGDP	Emerging and developing economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	50.425	50.721	53.519	50.727	46.546	42.941	38.133	36.371	34.837	37.692	36.908	36.697	36.199	35.398	34.250	32.833	
200	BCA	Emerging and developing economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		30.661	-24.993	-53.767	-52.027	-31.628	-32.195	-65.320	-34.669	-43.899	-32.393	-16.659	-98.308	-81.289	-120.114	-79.108	-91.917	-68.900	-69.743	-105.660	-15.377	92.307	47.537	79.910	145.370	219.640	444.503	662.799	654.300	703.368	339.140	312.324	325.198	371.721	474.540	615.846	763.781	
