,Inverse_VolatilityBRLUSD Curncy,Inverse_VolatilityPENUSD Curncy,Inverse_VolatilityMXNUSD Curncy,Inverse_VolatilityCOPUSD Curncy,Inverse_VolatilityCLPUSD Curncy,Inverse_VolatilityCNYUSD Curncy,Inverse_VolatilityKRWUSD Curncy,Inverse_VolatilityIDRUSD Curncy,Inverse_VolatilityINRUSD Curncy,Inverse_VolatilityPHPUSD Curncy,Inverse_VolatilityTHBUSD Curncy,Inverse_VolatilityTRYUSD Curncy,Inverse_VolatilityRUBUSD Curncy,Inverse_VolatilityZARUSD Curncy,Inverse_VolatilityCZKEUR Curncy,Inverse_VolatilityHUFEUR Curncy,Inverse_VolatilityPLNEUR Curncy
2008-10-02,9.096931129480236,24.045905560000737,19.02875959109963,7.945314276121747,14.750130526933663,101.5125466418254,11.41329514996549,36.93978334121692,22.517613651563774,26.53789874473692,41.37497212216856,13.619731263030339,22.813530432078537,10.28058424983631,18.451865568912172,18.29534574218074,19.88405359629925
2008-10-03,9.033778587925214,23.929383016379845,19.115061044091625,7.840654188434019,14.545667169652681,101.99946727171489,11.46219760071747,36.934238633920216,23.887661153210946,29.801255949570244,41.04902942883937,13.469536408172992,22.80016471537347,10.25790839681416,19.028058620578662,19.50521436323664,19.493497831879907
2008-10-06,7.436835818125334,21.385992019724586,13.071693477817897,7.428569148117633,13.0163132147274,101.73098919655986,10.935619325045876,34.96561105887979,22.880844224611614,29.47906895275584,39.708007601306754,10.591204088765858,22.237975675145403,9.25823911100369,19.135841501132102,18.468585030737618,18.249761960429314
2008-10-07,7.239169183392368,21.50172501664199,12.334277076273342,7.423861962256214,13.045031801132374,95.85132866572879,9.731412699158495,34.595574711021115,22.917357278687696,29.509724320150568,39.431207281510666,10.606846489973327,22.048893032986477,9.365177286086462,18.908387854154725,18.546675179959756,17.732800888023366
2008-10-08,6.611408574257015,21.638931457605146,9.683137164801362,7.338228803082822,11.592625538491166,99.45526168046449,9.128244475441486,34.607197641276706,22.975703689490512,29.05584777107829,39.037550382561435,10.156860100665133,22.08328065914995,8.979176038631342,18.9308984203695,18.079375949370014,16.94398127314426
2008-10-09,5.106505884906384,16.67688780381992,8.672360410928011,6.98374874285164,11.39829825251878,100.71711405869978,9.026902460753416,34.52913479603504,22.990461792328453,28.24694408071695,38.8365470595724,9.96741759086811,22.139153401654777,9.003189916520553,18.87453140292991,16.09828517125454,16.84496840101772
2008-10-10,4.979219535554479,15.231664044308168,8.278763728485432,6.888638396964776,10.985403337219457,97.90152389634389,7.903094865631405,26.69772032507381,22.839032979837427,28.184675750057334,38.84314860424136,10.099017519145205,22.119783577960156,8.813433019921618,18.95147474572111,15.682209341732804,16.604387282634715
2008-10-13,4.714317696993648,15.266063674403911,7.549043738250638,6.891631581223993,10.576043622185306,96.66797962495954,7.173178054901542,26.638232007273103,22.568421948646435,26.355030891694458,38.45193010567687,9.797590979119347,22.119783577960156,8.731731593099033,18.923609952138563,14.987019115157908,16.479786459495916
2008-10-14,4.570229250662313,14.776404548326115,7.576218791289377,6.757361300283072,10.437729981831387,96.9518130389999,6.804559157308406,26.181656148856735,22.55529651100783,26.36879977557778,37.581824387853956,9.678358981339962,21.744948728732698,8.577346585219304,18.363141817760162,15.130097268688573,15.13500324396574
2008-10-15,4.4999799211198415,15.199711879261407,7.563653414253722,6.742263339231103,10.177709510637973,97.819925245414,6.574205639204696,26.289024771788615,22.34816720730537,25.97223595316077,37.23555897122756,9.151139531688603,21.843155317273506,7.806682759848696,18.107838257159802,12.115629763175082,14.629047395298791
2008-10-16,4.499283918747143,15.158401026251873,7.284249583901226,6.738791970861586,10.068909974634728,97.9630651945669,5.92489297059231,25.150239415728525,22.550894701401955,26.005659420342734,37.2137978815471,8.242746851016825,21.874579570986942,6.596737990813869,18.053826016578395,12.127886146250306,14.453003823901772
2008-10-17,4.401042850976723,15.133779455471302,6.953887952658383,6.69647292745068,10.037106034736178,98.40623412381025,5.701428488143545,23.6747375073134,22.780990604888906,26.165219163725983,37.19831969758531,8.128382243414592,21.817574732200352,6.168678370467297,18.00249943780357,11.907236158901059,14.319820756141752
2008-10-20,4.40086412878896,15.140092295072803,6.951553385027829,6.683154916896789,9.984875508467681,100.93652232961631,5.680193220836028,23.67438746502752,22.77955369017207,26.31545907522726,37.275725604879156,8.110358345987347,21.81115395461165,6.13692920088651,18.18301078885045,11.662520211592945,14.292839286637124
2008-10-21,4.28362245247065,15.758860007441971,6.844812011818477,6.656567617200915,9.601162623204738,101.16334292836802,5.608966733639393,23.2116132402507,22.80265368865776,26.055440416680707,37.37257630043812,7.7349861613796715,23.723123692855744,6.041105094126459,17.486819912021097,10.861354960537376,13.489717418021876
2008-10-22,4.187057212522611,15.983347677309128,6.761751844873917,6.616228520478791,9.564819609671469,101.15601603858559,5.447629746113277,23.220856684641113,22.867814974347723,25.743079280689894,36.772875288717415,7.1540732548989405,23.526819006879432,5.726597278868809,17.439666956083336,10.82257502614498,12.606729848041127
2008-10-23,4.122540734855773,15.91987219467037,6.761325954998474,6.617121943454658,9.526545023351483,101.54078242261063,5.354741552595695,23.13494553614045,22.607488005017146,25.80668999078542,36.801311561737315,7.173192442506353,23.755871645066414,5.688071554872122,15.955703928376222,10.869599339412215,12.327538464728594
2008-10-24,4.125425741064791,16.066663332031645,6.663193630184879,6.617932848659885,9.34520984213181,98.41410462877245,5.333216875865173,20.78381551801196,22.748823501585708,25.9408716795873,36.79564458544897,7.148793981632504,23.74648139262665,5.669673703862593,16.224694195171974,10.492779808752475,12.129714786171414
2008-10-27,4.073437423622661,16.080198738135053,6.66719207022914,6.617899031922311,9.348265483041288,98.6390580177066,5.287953937558976,11.037436343140921,22.671157666533368,25.70537733373068,36.52497181275672,6.786391293709218,23.894145137083203,5.575689142639234,16.526716434847593,10.17531971143698,12.136873427398967
2008-10-28,4.055578396719315,16.075565206735053,6.657110396860766,6.618671866472799,9.377878942335242,99.39156930871452,5.238027451735325,10.679528242336083,22.852061471447286,25.644177632651346,36.444140863469954,6.470569070537372,24.175474037944607,5.505087152596262,15.742894846923045,9.801828483457548,10.981310171871543
2008-10-29,4.006891020260885,16.116894942222153,6.46818457928432,6.553187068084189,9.240311764753441,98.23528138820254,5.179674411153562,10.669764564905293,22.586115646005705,25.623835557471846,36.378564772686865,6.301928569735154,22.048172166837873,5.116669978497442,15.320441406742894,9.76255805356429,10.183572616758056
2008-10-30,3.9999283221829107,16.128664175109137,6.430866103575275,6.553272375003867,9.224982030249722,100.02409668059708,4.636349805797422,10.392332902296408,22.192968454247257,25.273295069997108,36.824297823884024,6.271966962984862,22.02601834519649,5.096393936050929,14.3989315307431,9.694986911137933,10.138542814094597
2008-10-31,3.990111801826687,16.154700044135858,6.434362182242853,6.553909272599076,9.17352922554928,101.18261413878149,4.551872883904998,10.148741414784627,22.20151616459702,25.14833780372165,36.57962919951511,6.260704255297892,21.729991155678235,5.000976361043908,13.984764796621874,9.556592817186424,9.766572974255796
2008-11-03,3.9939096961140366,16.16523346376001,6.441801857576466,6.593696648117246,9.03978089977628,102.57141969101899,4.338341249882835,10.147111778533807,20.578504095807318,24.646372520872347,36.89912923274538,6.2586494988592705,22.00028238073899,5.008973695197922,13.7031900950799,9.482801165230596,9.770932923341443
2008-11-04,3.9604500713639874,16.24038384431252,6.29567743961358,6.519394292828481,8.534326149482512,103.67717493423937,4.319748932452846,9.803195588653383,18.735550073576018,24.594482283044425,36.90091724236595,5.973552461540659,20.87393427243748,4.935266016642723,13.527539015098604,9.366116591741555,9.744496341226096
2008-11-05,3.9604554925533755,16.265999215094702,6.274740323474535,6.4741594628592525,8.436716250530917,105.98530387379176,4.306498569647845,9.784082689058549,18.723096898605654,24.157964755163185,36.98114715863764,5.926813524390791,20.843820497283545,4.938461387033723,13.077266683864819,9.3108248623978,9.71738249540745
2008-11-06,3.935299850902397,16.352856886039394,6.17404341394366,6.457554357885957,8.436292187153283,105.07471122647003,4.193199745182126,9.753949827967995,18.659584821059735,24.205104341678613,37.47067400950694,5.888215676972415,21.0991540253819,4.87618292268262,12.719600747456987,9.291432138532537,9.440742198350383
2008-11-07,3.924227997899268,16.335434257602866,6.091098742031131,6.389280878403662,8.458137984012208,106.37590737492523,4.152128903535262,9.66605749435833,18.715394652569948,24.601408248337695,38.65032963022995,5.861986118591832,21.167265252395865,4.879695389514558,12.701345745309661,9.231501224475698,9.438113132636573
2008-11-10,3.9171519827019377,16.333020252532958,6.090612424584114,6.395807830357974,8.471999630716404,107.08132743599579,4.141874509653507,9.66762171168706,18.37104508781704,24.359032043785884,39.18788367281589,5.867003836567992,21.188733509059663,4.852525964864499,12.700383851983508,9.261142517158028,9.16294699124987
2008-11-11,3.915516982725867,16.36464520016337,6.072205956265304,6.40634321298491,8.451673257022449,107.40832249922413,4.137743525055806,9.167773637926329,17.78765172503817,24.06534504012788,39.2313374951533,5.752826264305787,19.990237026930277,4.806110803693032,12.68207098599893,9.30452042918079,9.1542338075588
2008-11-12,3.8956303061397253,16.363331956196994,6.054632392530569,6.408156676728319,8.43874723779857,108.65053779766848,4.115933044716337,9.14159787004903,16.64280158673793,24.00031407318504,39.26013256416221,5.74797598594961,19.957466863163685,4.80541352809712,12.663881103416166,9.31376528934349,9.116321969554779
2008-11-13,3.877450058272635,16.36424050693813,5.994258858920644,6.450464616002531,8.378975054710489,109.2254823636879,4.110452863748417,9.14202634725974,16.642939555336962,23.077495619775913,39.379520925433404,5.740523263183598,19.948064782108794,4.77611023468677,12.66073569446823,9.33454609796893,9.105509265361148
2008-11-14,3.801176886699691,16.33619644757949,5.907892492937205,6.413703676541602,8.389899844610044,109.32791836292095,4.107859988889362,9.139052718498986,16.50672771082503,23.073795299841265,39.41430275230643,5.6563399534275804,19.942803671861913,4.54779232500187,12.682193783423726,9.204336270260399,9.032238326081927
2008-11-17,3.8057420315407144,16.33675289891884,5.909661157468201,6.4357381769807915,8.384725664071437,109.2344747469689,4.119448491096592,9.135532672906576,16.475222319819565,22.935642417451785,39.451882017897056,5.661090369583255,20.280565485685184,4.544890213958285,12.67738178103388,9.21718549448078,8.964692874704184
2008-11-18,3.805112515352829,16.336688281797375,5.910716706678949,6.428781228587142,8.413361673608025,108.79600748878477,4.124509004706962,9.066232959436332,16.478564899863255,22.8647667631678,40.07463489703884,5.648857791585246,20.28963245471721,4.544346805705157,12.397889455164592,9.21128293446684,8.982761601191482
2008-11-19,3.789045280387466,16.336682734257245,5.911162014815364,6.434653646526861,8.349759165821142,108.59410506486778,4.155266925198542,8.981256429761967,16.4552994365351,23.456788399228607,40.284201027315135,5.5670633334183535,20.271313841172162,4.533553262798022,12.366317298624505,9.211564878547467,8.989251454041652
2008-11-20,3.788811043261479,16.322892059236448,5.872800023153164,6.43638204795172,8.340207057392515,108.61243167131302,4.15232025009574,8.558438237877114,16.46866921118,23.543963703916205,40.168876190046085,5.551525908151069,20.28600060365724,4.534786007235059,12.429332518186907,9.198373691826013,8.995473884014665
2008-11-21,3.7839130281985307,16.332887755516015,5.856104021148446,6.436498619456816,8.205664300445873,108.61655642783295,4.132157331225458,8.469070360290148,16.467632078189897,23.410933473095614,40.011349219130196,5.522723668516185,20.381562764300007,4.555818339025746,12.539474279175309,9.171217787298936,9.047059029641641
2008-11-24,3.690011620125622,16.304801621684074,5.794311816973523,6.370454735361957,8.137913500278387,109.12125804299035,4.12609820098703,8.426657298062093,16.55838065490784,23.380568536654714,40.43754855265515,5.1920102631560665,20.198006918075965,4.48221124413528,12.286568985503425,8.898400891735578,8.990148312911147
2008-11-25,3.703631386328044,16.39814827762594,5.770273088257464,6.38909364968043,8.104729342237974,109.03209220203972,4.109055044197892,8.319711375436498,16.553633160085838,22.920469408060367,40.73193543534593,5.221809078707633,20.600063929747467,4.483362788230619,12.736952758090599,8.939313196389193,9.103894668942624
2008-11-26,3.684772532730298,16.44091680643864,5.767551114521013,6.392358642264616,8.01736167157432,108.99106085079028,4.0902761838530415,8.272985086267237,16.374393278368675,22.663840186982796,41.023664441171384,5.223533426772,20.557773830612128,4.483257631298659,12.728138198067095,9.015463368279875,9.018146761519969
2008-11-27,3.6875934266980406,16.440608749745373,5.765800163313768,6.42434899649923,8.093574240747898,109.02381206819149,4.127854593104752,8.183117235233665,17.107555271388257,22.422530185223888,44.930797963117136,5.227563932904288,20.542496411411253,4.491385038648796,12.743433262046103,9.010935648089754,9.017133055702415
2008-11-28,3.694878698296389,16.441646095513306,5.760723981522374,6.465230717586181,8.101911909140942,106.60317512240273,4.150106900435836,8.173402099847987,17.308756857119942,22.426541895609574,45.13811023894083,5.2269695711476105,19.506635674294483,4.482733569208992,12.782720015503013,9.012202854010143,9.01236844852383
2008-12-01,3.7146448122923994,16.438751066489463,5.751189156236259,6.584600492320139,8.107239075488454,77.39241886279304,4.168654609168701,8.173486308626995,17.286391126604855,22.426797424965876,45.63989036977428,5.197151040836126,20.04478120859729,4.443352264299414,12.585930496985059,8.968405257634995,9.04585544930068
2008-12-02,3.8238313069343137,16.674022784120613,5.839083050680251,7.786985711798215,8.102663517842302,70.40405955669651,4.175411818399787,8.198732110172703,17.928618227646236,22.12899160833296,43.691987384028685,5.262466977878274,19.91061337597555,4.562633495485724,12.621826557737899,9.086000587005248,9.179626261839926
2008-12-03,3.824115664399549,16.697431958390318,5.844787983392052,7.7897920604737525,8.50088284911171,69.62580504839922,4.166926748743169,8.054730181079051,18.17140720157596,22.26490268156437,46.54247751046658,5.25874519866874,20.73149156385264,4.5310751424360705,12.608163035105166,9.079935285955322,9.178877477095112
2008-12-04,3.824898871802227,16.683331734725,5.848703402068995,7.895938126418093,8.471277453080422,69.60060518192144,4.151001184565025,7.871784409669821,18.158037504971183,22.330572851499348,47.7444181399112,5.238226612531252,20.501608806654374,4.5433587444081756,12.60676331120753,9.085268762374298,9.172736433648199
2008-12-05,3.8093216775099896,16.700987974250673,5.848672217927548,8.174654679949331,8.513038053589085,68.78250786140184,4.148240607508666,7.849530238402398,18.059392842016436,22.120985696594445,49.010655504221354,5.148455216703807,19.82804263524927,4.544713801300892,12.704556940559248,8.969042568626296,9.174924313232658
2008-12-08,3.8194169089360326,16.703699112700026,5.838481889202995,8.699935001961014,8.556541652107475,68.9508312804679,4.126893638515556,7.772058343258571,18.10560531087173,21.563749058776768,47.62212474990893,5.0953420201944315,19.114475503807864,4.521169284221366,12.637032185113418,8.953606982521597,9.173505656825714
2008-12-09,3.8079089291650106,16.709380732941778,5.838578174003851,8.658276119156627,8.522491870595445,71.51738870155874,4.118756465881332,6.835640946471295,18.21408737293846,21.61814501107493,47.40975757105881,5.084388445068424,19.063865175555417,4.520395129378443,12.638494428542462,8.938497178863663,9.174088152294177
2008-12-10,3.8235861220134435,16.71591989429847,5.8425491910360074,8.942539863498885,8.62988975212991,71.11855952971126,4.070560837709802,6.838813696339249,17.84083051571981,21.617391746455127,47.384519776103815,5.097716162434105,19.384516046073802,4.526096597467016,12.636368827178972,8.965665382010046,9.179418409752799
2008-12-11,3.7932639387416014,16.68385993197768,5.763370882886458,8.863656876868832,8.596788552876374,71.34152686203181,4.050821493109172,6.835294017153354,17.49091785604937,20.843972058849076,42.76441656962462,5.074379200274573,19.59083783546945,4.507584004974717,12.635473200071466,8.962678499914425,8.949371846998021
2008-12-12,3.7934626115749923,16.681523853344792,5.667230263117532,9.112586491686244,8.540448988828238,69.95175756994699,4.0491100085194365,6.824988736459634,17.69272555461118,20.420629989238375,43.074938273743285,5.0626677593292,19.58443637625637,4.505216567599956,12.548415524004927,8.904950407375408,8.849935284799834
2008-12-15,3.8405622725807436,16.79327340968746,5.622632409022978,9.387694054840983,8.680835276147004,69.93924902519674,4.0718150455276945,6.8041855175920425,17.44602102379688,20.094714875568158,42.755064098659545,5.103082639004092,19.71771982762432,4.525804181954425,12.62405398665203,8.925760121224785,8.84327195040016
2008-12-16,3.844308646612961,16.713290522831645,5.6257105695787475,9.489368214267374,8.71075509352605,69.99236988359058,4.0547989925370205,6.794014453498353,17.64177479763107,20.02754181649114,42.385334126256346,5.115742596472609,19.586236430200707,4.526259608923613,12.536444399771113,8.925408292717947,8.75623925610193
2008-12-17,4.036977180058528,17.947817268820028,5.917058319241144,10.424817173386824,9.137984378086864,69.30859040171741,4.048321714264317,6.5040968800008025,18.22921031608027,19.61273020700137,42.96439760048589,5.321625291828884,19.785133515063617,4.539901789358846,12.536444399771113,9.054663205948469,8.89780866604406
2008-12-18,4.086984530414792,18.35827244061631,6.004217482097187,10.483510160275072,9.13240208974234,71.3337220959258,4.142215896698074,6.442562457596524,17.43974437626166,19.49781340712263,42.47479908404893,5.292484432585274,19.68575984387146,4.49225781504186,12.596807172247546,9.046930084317644,8.98212880220577
2008-12-19,4.258403024527489,18.34317093754484,6.569745937524747,10.930526934105389,9.913728573767102,71.32006566762983,4.213704550077178,6.441660792331684,17.256705886130455,19.37180321051924,42.71681667093604,5.347321013144116,18.07167024490538,4.53408017741822,12.58186167635101,9.119502920441382,9.054592481457032
2008-12-22,4.92512401001873,24.979481868621114,6.913970234381976,12.036682796586334,9.96992593962092,71.33111886758623,4.209806998952668,6.402716967920111,16.68397002474245,19.451944068839726,42.93095696963071,5.381122371522201,17.866898133380793,4.546175611916261,12.459515145147932,9.458590678432998,9.054904231359243
2008-12-23,5.094868912679183,34.38731598787717,7.192317549238384,12.77545295750178,10.493262859589452,72.30534279356299,4.30694689611946,6.453807223689954,16.31107335873521,19.491017775697557,42.63152631409057,5.411974126564109,17.869282239696602,4.577092128365647,12.457294378334518,9.51577396030343,9.062975033553347
2008-12-24,5.375804263780035,34.401514632382444,7.72957861684116,12.728296751159935,10.781647240550996,72.89782123766452,4.374695056281755,6.456626070467122,15.886879808719366,20.052739615780165,43.16093738390092,5.454878528966484,17.619575536672777,4.58295973815313,12.424104512876866,9.699321602604163,9.085742709867802
2008-12-25,5.590253673455066,41.2902255239043,7.729624824513946,13.619919319663824,10.873619241369322,72.82854827072985,4.4585683899097655,6.450497653458151,15.913967067303705,20.064324423156425,43.45699532178586,5.47364115530807,17.748957618164393,4.610581066663316,12.525318810739439,9.703022117468514,9.368968716849107
2008-12-26,5.749472657649238,41.2633161654347,7.78626611510446,14.034210419779468,11.328750878625838,72.73486385376297,4.53464442654798,6.44892493898962,15.9626699558373,20.3216192375959,43.215571098697126,5.601073830678861,17.493628252365912,4.781548768901039,12.598623544054426,11.199769547836183,9.479302963757302
2008-12-29,5.727457586436655,43.46931760962254,8.189090742048668,13.709584797222682,11.328646222029501,72.74139895869756,4.783153581221176,6.464371049159432,16.047883468564088,20.83911045518954,43.343597516680155,5.91236198390823,17.34178938217285,5.23757070940707,12.566895133267689,11.206290193760498,9.52186132581525
2008-12-30,5.792581425115751,43.6259398857656,8.580342203598084,13.893345696125616,11.302138846849394,72.44607790815593,4.880259631309886,6.449650555107692,16.048799375662966,20.741935340377857,41.76558677181617,5.933811510951067,17.37638758560278,5.418116665371368,12.567822986230473,11.342728113008716,9.559741382070598
2008-12-31,5.796551590887892,43.615513348485806,8.592424514985316,13.95197440445237,11.332031449868516,72.14989516851826,4.881896384202175,6.448848417244847,16.016029636940637,20.743411210180042,41.864595362887606,5.9429350138438615,17.37871765026316,5.459990131552645,12.49229582193733,11.617121881015768,9.50175894141758
2009-01-01,6.157162522538836,45.08083756969205,8.861616572776112,14.672015184481179,12.222040648414838,72.0717975926727,4.956387470989775,6.429199917964781,16.02060513571366,21.163583567762952,41.47967404586569,6.168755276115499,17.300409738617446,5.632997123455721,12.773829625721303,12.248137796610159,9.768078409860612
2009-01-02,6.573470716678481,50.42785917890518,9.14484835211521,15.598313772616374,12.379862706896715,71.8958576062349,4.971756486795479,6.3462622194057845,16.04427749854458,21.48454416241511,42.47612282213177,6.653969923580331,17.353930932603305,6.049396804823924,12.931539393834841,11.818513537691961,10.161456623508773
2009-01-05,6.5729512791802565,53.108287561950064,9.009307366948269,15.56048836519623,12.505127585145171,71.88966571342634,5.016704196096739,6.333814632894748,16.27240567602694,21.336651146448652,41.351926881480104,6.661982450338115,17.15844909395124,6.058483442415206,13.825404888978333,11.858049169871194,10.132679402516692
2009-01-06,6.430488595904464,53.36943749927235,9.120623183163955,15.35074028393858,13.478501787146687,73.22568319430337,5.049670625081646,6.340485890525081,16.26367609411424,21.32200576521201,41.35335281020486,6.641207346541938,17.210231647162146,6.060307554274263,13.493996607187729,12.238750544423338,9.706069584106116
2009-01-07,6.464589094255195,53.42771856245251,9.10513562348836,15.218508220617748,13.516583855858308,73.21088661729064,5.116109107230271,7.306057310738334,16.265124673981408,21.21726538360593,40.84480594221314,6.812331575911343,13.975927547357564,6.063860742327223,13.521721435875033,12.5116068797854,9.666711254354304
2009-01-08,6.460102890136917,53.461522338890745,9.100564163205803,15.295455264164076,13.538264831532533,73.20461044982254,5.126668921378768,7.333272767378666,16.26898744237065,20.594681173103325,41.48854770313663,7.062648201309308,13.961448315991076,6.064974023057572,14.113257780070397,12.945719407962304,10.36348924394469
2009-01-09,6.635269229836147,57.40216204387502,9.514260084893818,15.682199879042562,13.352753038038509,74.15806204242355,5.141755387750588,7.337120387776469,16.076699484832975,20.423429570818122,41.528185265960495,7.249848329904793,14.30829984330154,6.678956184801963,14.490114466507977,13.01259072102597,11.27287824571886
2009-01-12,6.646846027033442,56.2959395099515,9.54386748341007,15.800664482374438,13.516778870904412,74.04425269905916,5.807870108517517,7.40033917200872,15.850717146388952,20.29446752848861,41.23597711619028,7.2477239434601834,14.339245562418476,6.625950038989368,15.275932126394327,12.851837513112871,10.846134162970696
2009-01-13,6.704469853151789,56.29773350576454,9.541192133165024,15.809144944569244,13.55866078458215,73.97473948344101,5.995732628292099,7.520130487426271,15.812057745073744,20.434198949930718,41.71914275375465,7.253550390835982,14.373274394426602,6.795937034851012,15.967150491137673,12.894842232768395,11.43619783974124
2009-01-14,6.698622545976347,58.077237488222345,9.449598583274918,15.6632180139761,13.595159472471487,73.70880003838444,6.51219478557528,7.528468572389952,16.336934080879402,20.505761745783936,41.79604013953476,7.226893236275226,14.205500045298592,6.807585209417541,15.87764303762801,13.042620862511981,11.437572082695752
2009-01-15,6.786119887279401,58.269806686443694,9.9043829216246,16.252368916893513,15.32811921239,73.71598491359025,6.5254391552771835,7.653028566340585,17.32408513182299,20.456042342710408,41.80018434948505,7.688519369010097,14.153512447945191,6.965454450956942,16.317579009535518,13.255643639776581,11.446892879052161
2009-01-16,6.708437539608402,58.31299862228003,9.852628962580763,16.588409825660644,15.48520364345748,73.79391943055889,6.5756547316219205,7.615142544500348,17.29686906050632,20.597034028061028,41.864687611718914,7.809635728138295,14.177161011073117,6.875961853756964,16.810495668382124,13.42025999870958,11.351575301602702
2009-01-19,6.85878799167332,59.89824847531471,10.377283706933456,17.302862921709885,15.492604749357582,73.75419110644314,7.096404345111842,7.632397648569982,17.368894643451405,21.030623677736564,41.79732254539792,7.939022971562206,13.892258507070526,7.050463490113888,17.57556860253382,13.099057195450072,11.778853867463857
2009-01-20,6.895001466668759,60.76604533631456,10.733801111893845,18.156677997101742,15.534809337901217,73.71985786144063,7.279674747977338,7.610844507241155,17.071682033251317,21.11870994142172,41.92157425213256,7.960736446496782,13.749934095952197,7.058737491764013,17.59241330332845,13.29472613846039,11.717640627315442
2009-01-21,6.9492955918439145,61.27430300379886,10.7264141663686,18.171855701421087,15.527664247872067,73.81703978689514,7.361544687047869,7.606695905767735,17.273201367886003,21.079801245760216,41.92432355418063,7.9600629036553165,13.662169847691311,7.1282465047209005,17.564708375226715,13.280542300625166,12.205144699378943
2009-01-22,6.952175231976226,61.31761398352875,10.881617978075072,18.127792239965228,16.200160544721832,73.81664413585749,7.363719722563333,7.961881198658272,17.92051994259382,21.76096374755316,41.859495261144914,8.362627006496929,13.899635376370206,7.343685651263213,17.359590571953103,13.282324872800833,12.231268442493574
2009-01-23,7.108810365333024,61.92592328110523,10.911000372714271,17.515043534938076,16.20496138127946,73.6409094455911,7.600190564500525,7.953701772385512,19.669466527822326,21.8152388233879,41.87389604260828,8.399029523910903,13.891022896739754,7.307350251689969,17.380673007856068,13.135553057646158,12.319028402037198
2009-01-26,7.234392570080926,61.8886430804968,11.400596431000453,17.7410019234481,16.33440974468783,73.71465912458855,7.614196193215,7.92786273917441,19.55298214044144,22.898270968343148,41.88004643697912,8.254274775673828,13.813398978000727,7.470700156824275,17.56521666827986,13.039198292644489,12.33331347785627
2009-01-27,7.660097159719618,63.31773135464666,11.902862549127004,17.736677822823793,16.32744985131531,74.20735124352338,7.662538429724367,7.9347337878797495,19.679158083260543,22.52009538730815,41.86889682259635,8.4697432155971,14.071890305369713,8.381813077669896,17.427178993843818,13.374111055889825,12.549439030877545
2009-01-28,7.550500230974758,63.26436702394617,11.924337639514397,17.37518028124507,16.4668642472729,74.4343525280987,7.561897938244579,7.995652293138669,19.92073955992241,21.648843497909816,41.883159963686175,8.481430165905413,13.615120819850592,8.410877811776073,17.292628785382732,13.42627484370875,12.679477441510937
2009-01-29,7.5948810082006775,62.90904443465636,11.93864933124734,16.825225138636252,16.519161253072888,74.6705623834911,7.548165467912905,8.083880971710862,20.07464861003448,20.78792766696861,41.9350408591795,8.546176041367351,12.540370032243352,8.359354320393155,17.992982257872644,13.049821413792307,12.770337769378978
2009-01-30,7.789535056933119,62.24117098811237,11.909953319679227,16.28573367298834,17.349559018561262,74.7394890767114,7.617428013343245,8.132434545485852,20.289090369849937,20.730955070543818,41.849810048675124,9.054046463614828,12.285834120092053,8.449511066828839,17.98225515651756,12.614343766075814,12.619965639509282
2009-02-02,7.795230279262448,62.64840665064355,12.354464653327847,16.26147914048539,16.99385515434098,74.64775663153458,7.724296774838838,8.232798188973124,20.361217486742568,20.158203831364432,42.04833321772067,9.086860560844958,12.297995207793427,8.46968709527662,17.728547612422197,12.786605077897473,12.710629101591051
2009-02-03,7.944717474738908,57.47465439679144,12.544230514203086,16.28944014864017,19.31953179642819,73.63467132871013,7.789282630290037,8.26311442191606,20.38393313085796,20.21225469873595,42.74953788486681,9.1496924254307,12.29713674582075,8.474203360068465,17.482362697138395,12.56709947832031,12.092709622300546
2009-02-04,8.888185789259852,51.9167352337225,12.99926360461797,17.298134683135846,19.526025874564642,73.6773046779014,7.8069182760360825,8.367063467348535,20.379759393524214,20.039807337864197,42.75085072735827,11.069097652918838,12.418249512303031,8.793107255292849,17.831887946120542,12.919962002922883,12.262761871643669
2009-02-05,8.860902298391105,51.95641610359331,12.833501858981295,17.063866099422142,19.50865646662935,73.59343389631128,8.019414929926402,8.415801631205097,20.376813156595436,20.312123236809633,42.722666504930245,11.061397852449726,12.449600027095899,8.925734190949374,17.110751998837404,12.449470820593616,12.191579497431007
2009-02-06,8.980679382327633,48.568920384566134,12.836523136957087,17.078113225316493,19.994936922851217,73.59857712250101,8.09224539530873,8.43039583275633,20.680336116353057,20.341363753572093,42.70299813669823,11.057874649159453,12.400347623150722,8.70556481828398,17.12755215778446,12.338903830516756,12.061826429483833
2009-02-09,8.97261483421911,48.344177401247,12.794397192520075,17.116583169985216,19.611798473988056,73.56848579973989,8.08602182283974,8.451977379122802,20.672021062485204,20.437092946326132,43.54840193389186,11.028782611633666,12.16650165312825,8.702822420594044,16.888768296159224,12.259154286567176,11.498036467548488
2009-02-10,8.951000079123002,48.12721736070248,12.636066370693786,16.614637697539955,19.542658977912584,74.30781543941781,8.042486454723464,8.547482040162507,21.260458885421862,20.50085854847938,43.64216037504366,10.907185055879879,12.29104309707865,8.6916527078427,15.19454154550629,12.008587738085424,11.357353526266623
2009-02-11,8.968978350593444,47.94239398273157,12.757818444016928,16.292811237253915,19.38748679245728,100.82407536211615,8.06326640745283,8.540167730432294,21.395315906373995,20.48479673830211,46.262178431266165,11.30587154627509,11.909377245346782,9.043061100711244,15.463432508977375,12.089034481509245,11.340700304914177
